idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
1606,12,9,3,-468,-299,-169
1607,-535,-563,28,-150,-24,-126
1608,-462,-523,61,-87,-57,-30
1609,-184,-170,-14,50,-45,95
1610,-116,-167,51,279,350,-71
1611,122,-76,198,135,404,-269
1612,494,312,182,198,56,142
1613,602,450,152,486,-83,569
1614,452,277,175,-25,-393,368
1615,153,238,-85,-704,-877,173
1616,-246,237,-483,-550,-674,124
1617,-467,-78,-389,-364,-306,-58
1618,-457,-372,-85,-448,-364,-84
1619,-463,-340,-123,-132,-62,-70
1620,-347,-308,-39,267,351,-84
1621,-87,-318,231,343,335,8
1622,29,-122,151,463,570,-107
1623,217,188,29,581,681,-100
1624,579,394,185,400,112,288
1625,612,382,230,252,-107,359
1626,188,234,-46,231,86,145
1627,-230,-46,-184,-175,-115,-60
1628,-177,-519,342,-634,-245,-389
1629,57,-669,726,-527,-87,-440
1630,-319,-319,0,-369,-139,-230
1631,-956,-227,-729,-293,-41,-252
1632,-954,-463,-491,153,414,-261
1633,-607,-411,-196,363,559,-196
1634,-336,-118,-218,116,396,-280
1635,60,166,-106,173,331,-158
1636,394,410,-16,247,141,106
1637,345,442,-97,-58,-63,5
1638,96,283,-187,-173,84,-257
1639,24,160,-136,-319,29,-348
1640,123,-62,185,-780,-466,-314
1641,-28,-442,414,-672,-455,-217
1642,-284,-541,257,-27,125,-152
1643,-113,-232,119,249,263,-14
1644,171,147,24,325,117,208
1645,262,276,-14,410,329,81
1646,495,83,412,333,487,-154
1647,607,119,488,462,477,-15
1648,404,556,-152,513,466,47
1649,491,628,-137,-141,-80,-61
1650,567,374,193,-680,-766,86
1651,18,294,-276,-474,-672,198
1652,-337,37,-374,-371,-463,92
1653,-164,-325,161,-541,-638,97
1654,-344,-373,29,-258,-445,187
1655,-671,-421,-250,238,18,220
1656,-496,-466,-30,369,206,163
1657,-255,-167,-88,336,395,-59
1658,-128,158,-286,280,540,-260
1659,130,246,-116,99,282,-183
1660,242,269,-27,49,-31,80
1661,249,310,-61,54,-98,152
1662,326,301,25,-261,-174,-87
1663,88,44,44,-475,-255,-220
1664,-214,-358,144,-298,-176,-122
1665,-113,-388,275,-242,-120,-122
1666,-229,-251,22,-132,23,-155
1667,-572,-394,-178,288,492,-204
1668,-229,-231,2,366,701,-335
1669,367,371,-4,288,442,-154
1670,436,591,-155,616,373,243
1671,499,639,-140,625,180,445
1672,710,870,-160,122,-408,530
1673,523,492,31,-191,-502,311
1674,210,-289,499,-515,-436,-79
1675,149,-401,550,-874,-905,31
1676,-84,-296,212,-605,-866,261
1677,-451,-506,55,-117,-193,76
1678,-276,-337,61,-38,-15,-23
1679,147,122,25,215,13,202
1680,75,298,-223,742,328,414
1681,20,523,-503,679,252,427
1682,486,763,-277,304,-48,352
1683,738,621,117,342,46,296
1684,514,416,98,136,131,5
1685,365,192,173,-505,-100,-405
1686,159,-269,428,-586,-318,-268
1687,-274,-494,220,-261,-426,165
1688,-405,-345,-60,-238,-236,-2
1689,-308,-253,-55,-194,286,-480
1690,-364,-208,-156,55,409,-354
1691,-81,-28,-53,304,198,106
1692,487,308,179,548,487,61
1693,405,657,-252,478,712,-234
1694,52,628,-576,112,193,-81
1695,208,303,-95,95,-254,349
1696,204,97,107,236,-246,482
1697,-139,-42,-97,-62,-255,193
1698,-47,-120,73,-356,-236,-120
1699,174,-61,235,-188,-75,-113
1700,37,-52,89,-19,41,-60
1701,-165,-59,-106,-26,150,-176
1702,-352,-18,-334,199,311,-112
1703,-276,101,-377,410,345,65
1704,308,403,-95,96,144,-48
1705,661,508,153,-227,-94,-133
1706,487,337,150,-162,-235,73
1707,455,326,129,-324,-412,88
1708,446,184,262,-573,-501,-72
1709,42,-246,288,-369,-320,-49
1710,-296,-486,190,-260,-95,-165
1711,-303,-627,324,-348,77,-425
1712,-293,-618,325,-102,236,-338
1713,-279,-143,-136,111,179,-68
1714,-167,240,-407,123,3,120
1715,-77,187,-264,256,-14,270
1716,97,149,-52,183,-117,300
1717,394,192,202,-124,-365,241
1718,298,87,211,-137,-270,133
1719,-219,-166,-53,-59,7,-66
1720,-395,-360,-35,-168,-45,-123
1721,-304,-274,-30,-58,-44,-14
1722,-485,-155,-330,166,316,-150
1723,-534,-254,-280,64,502,-438
1724,-265,-248,-17,146,397,-251
1725,27,-21,48,583,445,138
1726,537,261,276,440,530,-90
1727,855,589,266,-98,266,-364
1728,409,733,-324,-57,-116,59
1729,16,584,-568,-54,-339,285
1730,127,288,-161,-585,-542,-43
1731,131,-222,353,-617,-486,-131
1732,-79,-498,419,-165,-59,-106
1733,-376,-113,-263,-52,193,-245
1734,-600,127,-727,326,486,-160
1735,-392,-73,-319,1068,1050,18
1736,5,164,-159,964,970,-6
1737,325,617,-292,314,432,-118
1738,711,502,209,110,273,-163
1739,925,245,680,-147,-135,-12
1740,664,71,593,-649,-658,9
1741,127,-474,601,-758,-439,-319
1742,-200,-930,730,-662,-384,-278
1743,-156,-822,666,-573,-767,194
1744,-170,-636,466,-194,-400,206
1745,-304,-457,153,146,297,-151
1746,-181,-86,-95,146,370,-224
1747,36,143,-107,217,227,-10
1748,191,270,-79,309,25,284
1749,427,506,-79,-39,-445,406
1750,481,395,86,-448,-714,266
1751,245,-128,373,-441,-575,134
1752,76,-361,437,-418,-452,34
1753,-10,-220,210,-468,-323,-145
1754,-131,-246,115,-187,58,-245
1755,-78,-322,244,105,289,-184
1756,74,-17,91,184,213,-29
1757,90,264,-174,405,426,-21
1758,200,142,58,464,707,-243
1759,438,152,286,38,244,-206
1760,386,329,57,-276,-424,148
1761,107,88,19,-245,-466,221
1762,-41,-174,133,-370,-365,-5
1763,-93,-111,18,-565,-402,-163
1764,-139,-279,140,-297,-96,-201
1765,-107,-418,311,161,328,-167
1766,-27,-19,-8,266,443,-177
1767,-32,252,-284,284,451,-167
1768,-75,89,-164,398,355,43
1769,129,96,33,268,101,167
1770,454,288,166,61,-6,67
1771,369,198,171,-12,-37,25
1772,-48,-112,64,-297,-262,-35
1773,-356,-279,-77,-513,-431,-82
1774,-510,-298,-212,-204,-221,17
1775,-490,-406,-84,-15,118,-133
1776,-385,-555,170,-205,131,-336
1777,-418,-487,69,-32,-56,24
1778,-298,-77,-221,418,-64,482
1779,138,487,-349,480,29,451
1780,409,672,-263,194,87,107
1781,450,308,142,-218,0,-218
1782,516,-2,518,-545,-410,-135
1783,296,-50,346,-508,-746,238
1784,-186,-229,43,-384,-676,292
1785,-217,-354,137,-467,-581,114
1786,19,-237,256,-347,-460,113
1787,-205,-215,10,215,-129,344
1788,-364,34,-398,701,16,685
1789,61,700,-639,745,29,716
1790,383,859,-476,589,327,262
1791,409,402,7,322,484,-162
1792,442,205,237,-57,55,-112
1793,188,208,-20,-201,-424,223
1794,-202,-9,-193,-204,-544,340
1795,-264,-261,-3,-339,-519,180
1796,-302,-424,122,-163,-247,84
1797,-368,-463,95,281,295,-14
1798,-39,-254,215,340,557,-217
1799,344,46,298,270,551,-281
1800,293,169,124,375,642,-267
1801,266,187,79,166,442,-276
1802,487,287,200,-262,-214,-48
1803,250,240,10,-240,-550,310
1804,-278,-77,-201,-90,-263,173
1805,-87,-237,150,-363,-131,-232
1806,365,-185,550,-242,-301,59
1807,94,-173,267,608,97,511
1808,-286,-38,-248,831,766,65
1809,-142,134,-276,373,760,-387
1810,97,154,-57,398,503,-105
1811,381,404,-23,430,292,138
1812,740,830,-90,40,-214,254
1813,534,746,-212,-59,-420,361
1814,-164,198,-362,-56,-152,96
1815,-478,-181,-297,-257,-98,-159
1816,-391,-341,-50,-230,-56,-174
1817,-479,-448,-31,-42,174,-216
1818,-662,-185,-477,88,192,-104
1819,-553,274,-827,91,196,-105
1820,-177,147,-324,-166,245,-411
1821,222,-224,446,-214,22,-236
1822,421,-31,452,172,-15,187
1823,263,100,163,147,203,-56
1824,-41,-343,302,-545,-245,-300
1825,-208,-489,281,-902,-970,68
1826,-382,-173,-209,-536,-704,168
1827,-509,-235,-274,-216,-57,-159
1828,-365,-513,148,-133,-46,-87
1829,-270,-380,110,182,126,56
1830,-194,-129,-65,376,695,-319
1831,256,22,234,64,425,-361
1832,652,296,356,-175,-381,206
1833,646,393,253,-147,-388,241
1834,601,166,435,-317,-150,-167
1835,358,19,339,-589,-454,-135
1836,-329,-229,-100,-534,-429,-105
1837,-729,-684,-45,-188,64,-252
1838,-377,-612,235,130,108,22
1839,32,-45,77,343,103,240
1840,110,258,-148,485,600,-115
1841,226,389,-163,166,673,-507
1842,362,537,-175,-577,-24,-553
1843,404,393,11,-802,-563,-239
1844,532,193,339,-550,-742,192
1845,468,194,274,-617,-854,237
1846,-21,-68,47,-576,-524,-52
1847,-467,-564,97,-183,100,-283
1848,-565,-594,29,-44,281,-325
1849,-397,-175,-222,102,329,-227
1850,-60,81,-141,409,583,-174
1851,293,129,164,324,408,-84
1852,605,295,310,194,-12,206
1853,725,415,310,316,18,298
1854,474,264,210,1,-11,12
1855,189,150,39,-564,-401,-163
1856,22,66,-44,-464,-415,-49
1857,-304,-264,-40,7,-29,36
1858,-580,-394,-186,127,198,-71
1859,-595,-194,-401,217,442,-225
1860,-441,-175,-266,512,733,-221
1861,86,41,45,449,424,25
1862,701,632,69,157,-240,397
1863,730,691,39,153,-378,531
1864,427,272,155,-111,-300,189
1865,110,1,109,-728,-517,-211
1866,-390,-327,-63,-663,-438,-225
1867,-609,-528,-81,-161,29,-190
1868,-302,-332,30,-161,184,-345
1869,-160,-282,122,-93,166,-259
1870,-157,-330,173,378,378,0
1871,242,9,233,416,469,-53
1872,618,387,231,162,264,-102
1873,602,431,171,217,7,210
1874,476,331,145,95,-285,380
1875,250,111,139,-350,-456,106
1876,-31,-299,268,-448,-248,-200
1877,-170,-522,352,-211,58,-269
1878,-329,-268,-61,-79,184,-263
1879,-444,67,-511,-46,220,-266
1880,-237,68,-305,-15,144,-159
1881,119,-25,144,1,50,-49
1882,300,193,107,37,112,-75
1883,172,490,-318,11,108,-97
1884,-46,380,-426,-259,-151,-108
1885,-110,67,-177,-535,-467,-68
1886,-272,-127,-145,-403,-453,50
1887,-478,-319,-159,-178,-84,-94
1888,-343,-281,-62,-74,170,-244
1889,-138,101,-239,422,477,-55
1890,47,368,-321,877,1051,-174
1891,501,527,-26,494,920,-426
1892,804,732,72,79,68,11
1893,582,793,-211,219,-320,539
1894,237,754,-517,8,-475,483
1895,143,437,-294,-644,-750,106
1896,131,-232,363,-698,-475,-223
1897,-110,-505,395,-114,54,-168
1898,-237,-261,24,175,201,-26
1899,125,-16,141,62,161,-99
1900,408,376,32,185,0,185
1901,342,778,-436,364,-209,573
1902,394,731,-337,161,-182,343
1903,470,545,-75,-64,-82,18
1904,229,350,-121,-292,-288,-4
1905,-149,28,-177,-577,-630,53
1906,-437,-7,-430,-235,-356,121
1907,-557,107,-664,333,429,-96
1908,-336,-50,-286,263,626,-363
1909,185,-33,218,316,402,-86
1910,454,272,182,755,583,172
1911,359,433,-74,467,544,-77
1912,422,457,-35,-341,-166,-175
1913,375,174,201,-536,-559,23
1914,-143,-439,296,-289,-217,-72
1915,-384,-676,292,-319,33,-352
1916,-155,-476,321,-344,-147,-197
1917,-38,-319,281,119,-154,273
1918,154,-52,206,562,133,429
1919,496,311,185,432,268,164
1920,425,249,176,149,278,-129
1921,138,-68,206,92,281,-189
1922,159,-39,198,-57,166,-223
1923,209,105,104,-314,0,-314
1924,26,-86,112,-329,-157,-172
1925,-146,-292,146,-279,-200,-79
1926,-337,-309,-28,-197,6,-203
1927,-518,-309,-209,337,272,65
1928,-203,-47,-156,728,449,279
1929,434,469,-35,309,458,-149
1930,713,691,22,-71,128,-199
1931,660,606,54,25,-381,406
1932,440,487,-47,-47,-651,604
1933,-67,149,-216,-279,-514,235
1934,-542,-379,-163,-426,-321,-105
1935,-605,-539,-66,-511,-433,-78
1936,-407,-225,-182,-295,-408,113
1937,-242,49,-291,102,44,58
1938,-151,176,-327,284,285,-1
1939,110,428,-318,314,233,81
1940,533,571,-38,260,407,-147
1941,675,318,357,-124,378,-502
1942,421,35,386,-726,-353,-373
1943,31,-39,70,-810,-900,90
1944,-308,-219,-89,-311,-518,207
1945,-444,-434,-10,-106,-4,-102
1946,-364,-311,-53,-32,126,-158
1947,-103,-92,-11,531,451,80
1948,271,36,235,789,697,92
1949,476,306,170,332,294,38
1950,500,399,101,-52,-161,109
1951,446,-3,449,-213,-445,232
1952,171,-329,500,-243,-767,524
1953,-113,-258,145,-47,-549,502
1954,-190,-207,17,-142,25,-167
1955,-166,-281,115,-522,2,-524
1956,77,-161,238,-331,-238,-93
1957,314,128,186,295,69,226
1958,211,295,-84,449,391,58
1959,226,346,-120,106,106,0
1960,292,381,-89,-147,-333,186
1961,-177,185,-362,-196,-421,225
1962,-630,-311,-319,-260,-382,122
1963,-525,-635,110,-178,-316,138
1964,-282,-503,221,258,77,181
1965,-39,-287,248,559,591,-32
1966,198,-162,360,416,676,-260
1967,192,127,65,364,472,-108
1968,114,356,-242,363,330,33
1969,168,148,20,-130,-64,-66
1970,179,-184,363,-583,-606,23
1971,-46,-359,313,-468,-532,64
1972,-387,-481,94,-312,-107,-205
1973,-416,-390,-26,-172,69,-241
1974,-116,-26,-90,341,421,-80
1975,91,248,-157,685,872,-187
1976,211,332,-121,307,626,-319
1977,335,382,-47,-147,-11,-136
1978,319,384,-65,-85,-291,206
1979,229,275,-46,-92,-378,286
1980,-33,-47,14,-450,-389,-61
1981,-467,-545,78,-431,36,-467
1982,-432,-698,266,-58,478,-536
1983,55,-241,296,38,289,-251
1984,216,185,31,186,156,30
1985,219,196,23,466,571,-105
1986,609,310,299,181,431,-250
1987,926,527,399,-273,-466,193
1988,715,265,450,-182,-794,612
1989,314,-106,420,-142,-548,406
1990,-24,-89,65,-381,-575,194
1991,-276,-152,-124,-252,-430,178
1992,-279,-365,86,-6,54,-60
1993,-165,-311,146,-48,155,-203
1994,-135,-212,77,45,199,-154
1995,19,-210,229,186,489,-303
1996,238,-54,292,-24,135,-159
1997,258,69,189,-243,-584,341
1998,118,-123,241,-314,-539,225
1999,-286,-457,171,-473,-370,-103
2000,-815,-652,-163,-507,-754,247
2001,-839,-608,-231,-78,-650,572
2002,-422,-370,-52,621,192,429
2003,4,18,-14,849,580,269
2004,459,494,-35,443,292,151
2005,624,705,-81,247,79,168
2006,227,367,-140,136,-65,201
2007,-169,-87,-82,-580,-560,-20
2008,-266,-200,-66,-891,-967,76
2009,-375,-219,-156,-284,-665,381
2010,-513,-373,-140,-103,-65,-38
2011,-430,-413,-17,-316,165,-481
2012,-139,-151,12,97,183,-86
2013,123,218,-95,402,226,176
2014,213,422,-209,-103,-22,-81
2015,80,361,-281,-537,-464,-73
2016,-173,29,-202,-400,-466,66
2017,-289,-281,-8,-217,-209,-8
2018,-408,-308,-100,-207,-187,-20
2019,-728,-387,-341,-66,40,-106
2020,-742,-463,-279,217,482,-265
2021,-189,-26,-163,282,333,-51
2022,338,469,-131,199,-85,284
2023,405,422,-17,231,-27,258
2024,148,172,-24,-86,-25,-61
2025,-164,-40,-124,-735,-463,-272
2026,-405,-289,-116,-603,-566,-37
2027,-538,-474,-64,33,-69,102
2028,-459,-572,113,-28,304,-332
2029,-196,-527,331,-124,353,-477
2030,30,-245,275,333,407,-74
2031,167,60,107,352,318,34
2032,261,145,116,-3,51,-54
2033,212,-5,217,28,-83,111
2034,24,-209,233,-26,-178,152
2035,-90,-192,102,-347,-279,-68
2036,-103,-31,-72,-243,-126,-117
2037,-195,18,-213,195,145,50
2038,-288,142,-430,361,270,91
2039,-83,448,-531,257,313,-56
2040,329,552,-223,105,284,-179
2041,535,369,166,-70,-24,-46
2042,453,254,199,-209,-487,278
2043,189,229,-40,-189,-577,388
2044,-220,45,-265,8,-315,323
2045,-458,-133,-325,184,-161,345
2046,-367,-82,-285,305,47,258
2047,-215,-1,-214,567,472,95
2048,-30,91,-121,639,644,-5
2049,216,304,-88,321,455,-134
2050,325,493,-168,224,198,26
2051,312,656,-344,207,-259,466
2052,234,625,-391,-331,-920,589
2053,89,97,-8,-609,-1047,438
2054,-13,-332,319,-69,-338,269
2055,-75,-51,-24,292,280,12
2056,-29,346,-375,178,273,-95
2057,195,387,-192,419,281,138
2058,342,485,-143,745,348,397
2059,402,653,-251,229,-108,337
2060,444,350,94,-603,-586,-17
2061,30,-375,405,-714,-437,-277
2062,-621,-931,310,-446,-240,-206
2063,-613,-1014,401,-299,-278,-21
2064,-106,-615,509,145,46,99
2065,180,17,163,606,458,148
2066,267,341,-74,336,208,128
2067,376,261,115,-51,-218,167
2068,450,249,201,3,-276,279
2069,359,279,80,-236,-475,239
2070,108,-133,241,-737,-753,16
2071,-88,-724,636,-655,-480,-175
2072,-219,-721,502,-237,-27,-210
2073,-301,-233,-68,-40,105,-145
2074,-69,106,-175,163,231,-68
2075,276,342,-66,363,429,-66
2076,318,563,-245,65,265,-200
2077,219,465,-246,-475,-345,-130
2078,32,189,-157,-497,-772,275
2079,-385,-39,-346,-281,-500,219
2080,-677,-355,-322,-389,-28,-361
2081,-502,-503,1,-336,166,-502
2082,-47,-179,132,74,375,-301
2083,260,278,-18,211,469,-258
2084,324,427,-103,46,159,-113
2085,409,144,265,-25,-48,23
2086,346,-311,657,-90,-7,-83
2087,-89,-500,411,-324,-166,-158
2088,-327,-408,81,-432,-221,-211
2089,-151,-319,168,-101,207,-308
2090,-95,-243,148,331,519,-188
2091,-37,-70,33,431,442,-11
2092,318,111,207,353,524,-171
2093,459,145,314,250,581,-331
2094,301,83,218,-43,103,-146
2095,307,22,285,-455,-333,-122
2096,157,-163,320,-552,-276,-276
2097,-418,-447,29,-188,-236,48
2098,-785,-488,-297,178,-207,385
2099,-636,-243,-393,277,276,1
2100,-268,-37,-231,301,696,-395
2101,150,110,40,124,308,-184
2102,451,297,154,-361,-346,-15
2103,491,251,240,-683,-556,-127
2104,372,-109,481,-681,-747,66
2105,105,-442,547,-607,-927,320
2106,-373,-635,262,-355,-377,22
2107,-696,-628,-68,96,344,-248
2108,-428,-234,-194,392,410,-18
2109,147,260,-113,415,458,-43
2110,524,461,63,266,706,-440
2111,701,521,180,-18,312,-330
2112,639,558,81,-352,-470,118
2113,153,289,-136,-486,-628,142
2114,-380,-191,-189,-228,-221,-7
2115,-403,-256,-147,69,125,-56
2116,-113,85,-198,99,207,-108
2117,-28,216,-244,309,144,165
2118,61,257,-196,547,129,418
2119,473,565,-92,87,-18,105
2120,559,686,-127,-413,-433,20
2121,-65,332,-397,-329,-569,240
2122,-489,-92,-397,-443,-334,-109
2123,-290,-323,33,-616,-228,-388
2124,-203,-320,117,-152,12,-164
2125,-254,-139,-115,210,447,-237
2126,173,67,106,54,364,-310
2127,669,396,273,50,8,42
2128,501,718,-217,169,-5,174
2129,-4,485,-489,-64,-85,21
2130,-197,-95,-102,-457,-356,-101
2131,-171,-315,144,-497,-344,-153
2132,-297,-278,-19,-130,-118,-12
2133,-387,-226,-161,167,170,-3
2134,-134,44,-178,242,472,-230
2135,186,331,-145,370,420,-50
2136,292,412,-120,360,52,308
2137,272,531,-259,-99,-188,89
2138,135,503,-368,-506,-299,-207
2139,-81,103,-184,-284,-314,30
2140,-136,-172,36,91,-95,186
2141,57,-137,194,64,146,-82
2142,274,-41,315,230,257,-27
2143,335,298,37,664,346,318
2144,381,730,-349,291,214,77
2145,409,538,-129,-529,-165,-364
2146,127,-125,252,-583,-347,-236
2147,-294,-369,75,-337,-251,-86
2148,-329,-101,-228,-350,-5,-345
2149,-136,56,-192,-109,360,-469
2150,-255,-3,-252,311,493,-182
2151,-348,152,-500,377,338,39
2152,101,487,-386,113,301,-188
2153,443,493,-50,-98,236,-334
2154,151,152,-1,-170,-101,-69
2155,-225,-126,-99,-401,-370,-31
2156,-402,-338,-64,-486,-283,-203
2157,-478,-612,134,-37,142,-179
2158,-317,-623,306,260,555,-295
2159,11,-249,260,218,611,-393
2160,321,73,248,410,564,-154
2161,601,222,379,301,337,-36
2162,650,371,279,-527,-396,-131
2163,120,206,-86,-1018,-800,-218
2164,-666,-373,-293,-582,-415,-167
2165,-765,-698,-67,-5,-167,162
2166,-207,-463,256,134,-85,219
2167,118,-81,199,191,347,-156
2168,220,243,-23,328,502,-174
2169,405,500,-95,119,85,34
2170,421,462,-41,-271,-247,-24
2171,344,115,229,-310,-333,23
2172,258,-133,391,-247,-435,188
2173,-96,-144,48,-306,-376,70
2174,-383,-226,-157,-101,121,-222
2175,-133,-248,115,280,615,-335
2176,354,237,117,286,399,-113
2177,602,696,-94,-24,-117,93
2178,539,353,186,-251,-87,-164
2179,218,-251,469,-514,58,-572
2180,-214,-418,204,-823,-225,-598
2181,-366,-387,21,-665,-339,-326
2182,-181,-254,73,-118,-86,-32
2183,-70,94,-164,189,99,90
2184,-12,344,-356,170,271,-101
2185,187,316,-129,45,324,-279
2186,231,177,54,-160,-44,-116
2187,47,31,16,-414,-458,44
2188,-166,-154,-12,-534,-540,6
2189,-443,-421,-22,-366,-417,51
2190,-602,-600,-2,-103,-162,59
2191,-333,-434,101,-41,173,-214
2192,203,-21,224,-47,324,-371
2193,482,282,200,76,178,-102
2194,305,317,-12,97,-64,161
2195,117,177,-60,-126,-217,91
2196,21,-64,85,-285,-267,-18
2197,-376,-378,2,-221,-304,83
2198,-646,-584,-62,-40,-283,243
2199,-346,-434,88,304,138,166
2200,-16,-2,-14,605,734,-129
2201,267,386,-119,440,622,-182
2202,603,598,5,-2,9,-11
2203,321,469,-148,-286,-186,-100
2204,-328,-30,-298,-514,-236,-278
2205,-432,-287,-145,-717,-564,-153
2206,-382,-143,-239,-372,-512,140
2207,-557,-78,-479,415,106,309
2208,-363,134,-497,720,469,251
2209,127,579,-452,563,363,200
2210,354,598,-244,529,279,250
2211,422,265,157,263,134,129
2212,429,112,317,-266,-302,36
2213,197,135,62,-232,-530,298
2214,-133,157,-290,245,-192,437
2215,-238,48,-286,357,285,72
2216,12,-53,65,220,510,-290
2217,371,235,136,344,505,-161
2218,361,659,-298,484,316,168
2219,-19,560,-579,141,8,133
2220,-337,-12,-325,-396,-260,-136
2221,-455,-487,32,-441,-404,-37
2222,-400,-575,175,-91,-307,216
2223,-124,-321,197,109,12,97
2224,225,58,167,295,251,44
2225,379,343,36,578,378,200
2226,326,494,-168,295,253,42
2227,262,463,-201,-452,-525,73
2228,93,137,-44,-649,-1252,603
2229,-265,-356,91,-361,-1046,685
2230,-334,-612,278,-223,-580,357
2231,-19,-409,390,-5,-313,308
2232,162,-53,215,421,190,231
2233,257,194,63,629,471,158
2234,443,460,-17,496,222,274
2235,388,519,-131,163,115,48
2236,85,97,-12,-227,-86,-141
2237,-202,-351,149,-462,-647,185
2238,-415,-528,113,-365,-508,143
2239,-435,-573,138,35,390,-355
2240,-181,-306,125,361,762,-401
2241,295,255,40,290,431,-141
2242,698,562,136,147,94,53
2243,509,435,74,249,-18,267
2244,-42,206,-248,101,-100,201
2245,-305,-74,-231,-441,-314,-127
2246,-460,-561,101,-398,-214,-184
2247,-529,-754,225,360,462,-102
2248,-5,-171,166,580,741,-161
2249,602,402,200,287,227,60
2250,580,308,272,441,1,440
2251,394,155,239,390,176,214
2252,285,124,161,-385,-192,-193
2253,-135,-203,68,-628,-678,50
2254,-490,-480,-10,9,-314,323
2255,-288,-376,88,415,303,112
2256,40,-135,175,327,294,33
2257,230,129,101,172,152,20
2258,481,168,313,-56,228,-284
2259,493,-70,563,-436,-147,-289
2260,-1,-71,70,-759,-744,-15
2261,-542,-15,-527,-674,-543,-131
2262,-634,-301,-333,-154,20,-174
2263,-378,-289,-89,264,33,231
2264,-171,164,-335,310,72,238
2265,95,258,-163,235,529,-294
2266,661,57,604,-13,337,-350
2267,842,154,688,-408,-624,216
2268,207,405,-198,-392,-818,426
2269,-356,366,-722,-35,-98,63
2270,-264,0,-264,89,168,-79
2271,58,-249,307,187,96,91
2272,248,-25,273,566,522,44
2273,270,443,-173,677,737,-60
2274,199,665,-466,125,116,9
2275,102,340,-238,-450,-461,11
2276,-175,-267,92,-467,-425,-42
2277,-615,-502,-113,-341,-299,-42
2278,-745,-304,-441,-365,-239,-126
2279,-426,-104,-322,-198,92,-290
2280,-91,75,-166,101,335,-234
2281,113,352,-239,169,55,114
2282,316,480,-164,-10,-244,234
2283,279,234,45,-158,-147,-11
2284,-172,-187,15,-61,26,-87
2285,-643,-485,-158,38,-17,55
2286,-707,-612,-95,71,-74,145
2287,-386,-514,128,334,283,51
2288,142,-146,288,432,645,-213
2289,592,273,319,77,131,-54
2290,483,508,-25,-127,-530,403
2291,-38,378,-416,-115,-330,215
2292,-304,-112,-192,-246,-141,-105
2293,-362,-469,107,-167,-262,95
2294,-384,-350,-34,360,251,109
2295,-139,-32,-107,770,825,-55
2296,147,186,-39,560,531,29
2297,295,247,48,24,54,-30
2298,334,139,195,-180,-105,-75
2299,-12,-50,38,-1,-220,219
2300,-261,-238,-23,-11,-206,195
2301,83,-421,504,-270,-78,-192
2302,255,-389,644,-34,-97,63
2303,175,126,49,614,-20,634
2304,473,803,-330,578,250,328
2305,558,957,-399,44,191,-147
2306,59,496,-437,-87,-198,111
2307,-307,-88,-219,-259,-436,177
2308,-328,-458,130,-500,-427,-73
2309,-213,-465,252,22,-27,49
2310,-36,-71,35,634,560,74
2311,118,370,-252,515,536,-21
2312,351,465,-114,350,240,110
2313,377,299,78,283,344,-61
2314,-165,25,-190,-277,92,-369
2315,-542,-306,-236,-864,-591,-273
2316,-430,-436,6,-602,-501,-101
2317,-408,-382,-26,198,230,-32
2318,2,-344,346,513,449,64
2319,868,33,835,218,78,140
2320,820,620,200,-12,-116,104
2321,105,579,-474,-106,-23,-83
2322,-37,164,-201,-325,-191,-134
2323,-74,18,-92,-383,-381,-2
2324,-359,-149,-210,-55,-16,-39
2325,-265,-203,-62,348,443,-95
2326,20,281,-261,413,516,-103
2327,98,590,-492,-5,381,-386
2328,165,92,73,-491,-1,-490
2329,139,-472,611,-503,-510,7
2330,-227,-383,156,-307,-609,302
2331,-774,-273,-501,-293,-306,13
2332,-1049,-700,-349,-62,-2,-60
2333,-698,-756,58,346,152,194
2334,54,8,46,324,72,252
2335,494,510,-16,161,-61,222
2336,362,378,-16,74,-66,140
2337,210,223,-13,-393,-354,-39
2338,281,-23,304,-744,-742,-2
2339,131,-403,534,-323,-434,111
2340,-129,-301,172,259,89,170
2341,-43,205,-248,402,185,217
2342,133,394,-261,195,356,-161
2343,120,215,-95,-160,387,-547
2344,115,40,75,-497,-357,-140
2345,177,-146,323,-692,-949,257
2346,70,-430,500,-447,-413,-34
2347,-294,-555,261,243,428,-185
2348,-378,-228,-150,677,598,79
2349,134,387,-253,674,567,107
2350,440,657,-217,634,786,-152
2351,133,331,-198,330,516,-186
2352,-94,17,-111,-297,-368,71
2353,-100,38,-138,-521,-659,138
2354,-274,-77,-197,-251,-102,-149
2355,-385,-274,-111,-1,168,-169
2356,-163,-8,-155,231,-23,254
2357,136,366,-230,429,186,243
2358,255,218,37,281,502,-221
2359,171,-85,256,-42,112,-154
2360,-80,-83,3,-243,-367,124
2361,-385,-121,-264,-298,-233,-65
2362,-538,-432,-106,-80,-81,1
2363,-349,-589,240,323,-93,416
2364,102,-272,374,455,248,207
2365,393,162,231,268,502,-234
2366,338,224,114,100,115,-15
2367,227,18,209,-117,-272,155
2368,81,-227,308,-455,-95,-360
2369,-196,-521,325,-285,310,-595
2370,-257,-463,206,449,457,-8
2371,18,171,-153,677,242,435
2372,334,681,-347,237,35,202
2373,504,636,-132,-66,-33,-33
2374,434,372,62,-221,-362,141
2375,237,166,71,-367,-694,327
2376,23,9,14,-203,-499,296
2377,-248,-157,-91,62,-113,175
2378,-231,-141,-90,44,109,-65
