sample_idx,baseband_i,baseband_q
3575,392,79
3576,169,-229
3577,-773,-478
3578,-1012,202
3579,-645,973
3580,-333,498
3581,262,-552
3582,644,-989
3583,350,-810
3584,101,-392
3585,-421,113
3586,-1205,495
3587,-761,331
3588,438,-197
3589,820,-75
3590,548,559
3591,55,389
3592,-351,-340
3593,-67,-312
3594,465,196
3595,341,12
3596,-161,-513
3597,-179,-259
3598,-37,213
3599,-462,60
3600,-496,71
3601,267,280
3602,359,141
3603,-19,481
3604,29,836
3605,-236,266
3606,-625,164
3607,-715,526
3608,-935,-78
3609,-601,-666
3610,92,-516
3611,48,-372
3612,28,22
3613,393,532
3614,565,361
3615,648,14
3616,290,63
3617,-165,86
3618,252,-60
3619,505,-331
3620,-177,-716
3621,-452,-326
3622,267,827
3623,854,905
3624,427,-83
3625,-307,-377
3626,-294,-89
3627,9,-197
3628,-89,-616
3629,-77,-701
3630,183,-263
3631,88,-100
3632,13,-311
3633,367,-156
3634,167,41
3635,-514,-8
3636,-338,-54
3637,50,-429
3638,-257,-1028
3639,-243,-1327
3640,247,-1289
3641,417,-730
3642,356,258
3643,262,683
3644,258,276
3645,293,140
3646,167,412
3647,279,245
3648,637,172
3649,568,617
3650,-14,712
3651,-334,582
3652,232,517
3653,595,87
3654,-53,-119
3655,-86,-125
3656,708,-845
3657,593,-1164
3658,-73,-329
3659,-237,115
3660,-213,27
3661,-416,334
3662,-762,408
3663,-483,73
3664,494,111
3665,765,300
3666,202,263
3667,31,234
3668,161,204
3669,-189,109
3670,-748,55
3671,-544,-87
3672,578,-292
3673,1270,-206
3674,562,78
3675,-716,137
3676,-1314,25
3677,-718,-41
3678,257,93
3679,145,448
3680,-574,371
3681,-539,-120
3682,-266,-7
3683,-323,8
3684,-251,-988
3685,-18,-1306
3686,125,-486
3687,-100,-247
3688,-533,-185
3689,-534,308
3690,-409,-32
3691,-562,-756
3692,-631,-810
3693,-720,-871
3694,-847,-630
3695,-624,196
3696,-271,190
3697,-62,-263
3698,-28,-62
3699,-51,-282
3700,268,-635
3701,534,224
3702,98,749
3703,-368,-22
3704,-194,-319
3705,273,34
3706,519,-50
3707,212,-137
3708,-263,149
3709,-341,326
3710,-361,220
3711,-607,27
3712,-1030,-2
3713,-1243,-123
3714,-332,-626
3715,786,-613
3716,528,231
3717,182,492
3718,604,-30
3719,538,-172
3720,322,-149
3721,329,-461
3722,-126,-559
3723,-38,-274
3724,556,12
3725,-44,71
3726,-855,-30
3727,-642,-9
3728,-373,206
3729,-135,547
3730,222,612
3731,-112,-38
3732,-819,-752
3733,-1002,-904
3734,-625,-716
3735,-73,-334
3736,46,-311
3737,-582,-844
3738,-1183,-907
3739,-693,-503
3740,551,-384
3741,1183,-143
3742,998,299
3743,872,232
3744,912,-231
3745,570,-399
3746,-270,-79
3747,-941,155
3748,-575,-141
3749,334,-409
3750,521,-127
3751,174,303
3752,-274,338
3753,-939,-65
3754,-785,-366
3755,195,-80
3756,204,330
3757,-341,193
3758,-119,-61
3759,234,261
3760,595,557
3761,1233,37
3762,996,-637
3763,-219,-846
3764,-598,-935
3765,286,-762
3766,680,-107
3767,18,368
3768,-287,171
3769,-73,-220
3770,-248,29
3771,-387,565
3772,-389,252
3773,-824,-295
3774,-440,108
3775,1078,629
3776,1012,397
3777,-559,149
3778,-412,416
3779,675,626
3780,189,218
3781,-511,-421
3782,-263,-474
3783,-337,170
3784,-742,756
3785,-638,526
3786,-258,-324
3787,-50,-811
3788,87,-441
3789,320,51
3790,262,-164
3791,16,-399
3792,345,73
3793,807,267
3794,810,-172
3795,767,-222
3796,824,164
3797,1027,389
3798,915,341
3799,22,217
3800,-238,343
3801,171,333
3802,-501,-187
3803,-936,-455
3804,-57,-243
3805,1,-54
3806,-684,137
3807,-487,182
3808,-237,-13
3809,-528,-98
3810,-599,-186
3811,-383,-216
3812,15,-18
3813,657,-101
3814,833,-306
3815,59,-276
3816,-589,-518
3817,-413,-591
3818,-485,96
3819,-845,386
3820,-259,-149
3821,680,-315
3822,790,-68
3823,540,-240
3824,549,-536
3825,523,-433
3826,5,-70
3827,-553,378
3828,-335,447
3829,-149,-156
3830,-651,-499
3831,-689,-115
3832,-568,20
3833,-1121,-72
3834,-1063,399
3835,-547,528
3836,-554,-148
3837,-46,-262
3838,509,-15
3839,312,-363
3840,726,-258
3841,1085,370
3842,508,118
3843,499,-387
3844,522,-136
3845,-239,-32
3846,-394,-480
3847,-104,-812
3848,-54,-1082
3849,276,-1185
3850,668,-519
3851,818,115
3852,661,-101
3853,121,-53
3854,-294,676
3855,-541,955
3856,-682,741
3857,-497,458
3858,-642,-118
3859,-861,-385
3860,-131,-26
3861,363,-200
3862,-287,-737
3863,-546,-304
3864,-153,298
3865,-393,-10
3866,-754,-106
3867,-179,448
3868,530,344
3869,272,-467
3870,-288,-705
3871,40,-353
3872,388,-154
3873,-431,143
3874,-781,491
3875,377,146
3876,829,-389
3877,-266,-397
3878,-1019,-295
3879,-635,-190
3880,55,41
3881,136,96
3882,-678,-65
3883,-1367,-194
3884,-930,1
3885,-185,291
3886,-87,155
3887,-133,128
3888,111,538
3889,436,598
3890,439,321
3891,-303,197
3892,-703,84
3893,154,-32
3894,392,-155
3895,-472,-359
3896,-399,-305
3897,175,146
3898,-1,558
3899,-189,677
3900,-211,899
3901,-312,1270
3902,-314,1151
3903,-395,580
3904,-324,65
3905,-98,-372
3906,-117,-598
3907,-52,-463
3908,61,-162
3909,211,322
3910,604,668
3911,207,115
3912,-628,-674
3913,-168,-141
3914,656,1096
3915,557,1138
3916,228,136
3917,-105,-599
3918,-334,-607
3919,-263,-26
3920,-362,336
3921,-295,-101
3922,-60,-327
3923,-347,279
3924,-232,476
3925,462,-305
3926,374,-798
3927,176,-454
3928,558,-125
3929,327,-124
3930,-154,6
3931,118,490
3932,101,737
3933,-561,208
3934,-477,67
3935,117,768
3936,-245,352
3937,-621,-966
3938,216,-735
3939,596,459
3940,-41,613
3941,-65,30
3942,55,-139
3943,-404,332
3944,-464,642
3945,-459,352
3946,-853,261
3947,-713,394
3948,-206,289
3949,-171,390
3950,-375,260
3951,-271,-404
3952,68,-409
3953,95,-30
3954,9,-233
3955,532,-337
3956,872,-131
3957,124,-142
3958,-359,-306
3959,168,-456
3960,232,-309
3961,-58,133
3962,381,425
3963,438,341
3964,18,-361
3965,523,-923
3966,870,-126
3967,194,832
3968,-83,594
3969,90,298
3970,43,509
3971,194,396
3972,138,26
3973,-586,-96
3974,-683,-147
3975,573,-417
3976,1518,-697
3977,885,-811
3978,-158,-844
3979,-363,-565
3980,102,-154
3981,398,-59
3982,-349,106
3983,-1523,110
3984,-1569,-566
3985,-746,-863
3986,-462,-359
3987,-933,-120
3988,-1162,-201
3989,-471,34
3990,255,224
3991,174,-373
3992,178,-1193
3993,551,-949
3994,59,-231
3995,-840,-224
3996,-521,-89
3997,184,597
3998,-49,812
3999,-309,618
4000,-166,139
4001,-89,-994
4002,398,-1456
4003,1053,-250
4004,976,1118
4005,404,1336
4006,-105,753
4007,-200,231
4008,143,56
4009,490,-205
4010,766,-262
4011,897,355
4012,688,774
4013,453,663
4014,404,522
4015,578,42
4016,839,-351
4017,543,-38
4018,-41,-197
4019,123,-915
4020,644,-647
4021,344,301
4022,-680,880
4023,-1221,939
4024,-705,369
4025,68,-180
4026,391,-391
4027,446,-796
4028,120,-498
4029,-635,537
4030,-873,536
4031,-210,-20
4032,550,92
4033,816,268
4034,325,179
4035,-636,69
4036,-1023,173
4037,-672,415
4038,-302,45
4039,-109,-591
4040,-5,-493
4041,128,11
4042,127,329
4043,-379,251
4044,-843,-169
4045,-715,-415
4046,-338,-490
4047,105,-616
4048,434,-527
4049,175,-332
4050,-569,-279
4051,-741,-127
4052,268,115
4053,1119,-52
4054,1051,-582
4055,1269,-478
4056,1468,410
4057,637,726
4058,-179,139
4059,-390,-177
4060,-589,95
4061,-618,227
4062,-384,-95
4063,-384,-539
4064,-541,-759
4065,-217,-906
4066,207,-1328
4067,-151,-1554
4068,-292,-591
4069,415,946
4070,397,1262
4071,-133,661
4072,-5,510
4073,-89,133
4074,-85,-727
4075,825,-809
4076,1178,-692
4077,626,-965
4078,508,-392
4079,1048,98
4080,1431,-530
4081,820,-125
4082,87,923
4083,477,189
4084,644,-589
4085,37,-37
4086,113,47
4087,261,-110
4088,-292,130
4089,-384,-241
4090,-159,-553
4091,-309,-303
4092,89,-462
4093,981,-211
4094,912,890
4095,81,957
