sample_idx,baseband_i,baseband_q
3317,-1050,136
3318,-977,104
3319,-717,13
3320,-568,88
3321,-405,71
3322,-265,60
3323,-184,7
3324,34,-62
3325,58,-3
3326,175,-69
3327,422,-33
3328,490,8
3329,666,-122
3330,787,-118
3331,935,-187
3332,1128,-228
3333,1111,-175
3334,1260,-234
3335,1424,-205
3336,1530,-222
3337,1695,-218
3338,1688,-142
3339,1785,-216
3340,1878,-203
3341,1909,-233
3342,2119,-304
3343,2185,-244
3344,2201,-309
3345,2190,-308
3346,2150,-264
3347,2310,-307
3348,2294,-269
3349,2251,-319
3350,2307,-322
3351,2212,-275
3352,2248,-320
3353,2233,-267
3354,2148,-326
3355,2180,-383
3356,2088,-318
3357,2046,-351
3358,1961,-271
3359,1832,-248
3360,1828,-299
3361,1673,-215
3362,1616,-241
3363,1547,-194
3364,1316,-125
3365,1301,-157
3366,1208,-100
3367,1091,-147
3368,1018,-115
3369,758,-25
3370,608,-99
3371,446,-81
3372,307,-70
3373,224,-17
3374,7,50
3375,-17,-8
3376,-134,59
3377,-382,22
3378,-450,-19
3379,-625,111
3380,-745,108
3381,-893,177
3382,-1086,217
3383,-1070,164
3384,-1219,223
3385,-1382,195
3386,-1489,212
3387,-1655,209
3388,-1647,133
3389,-1745,205
3390,-1837,193
3391,-1868,224
3392,-2078,293
3393,-2144,233
3394,-2160,300
3395,-2148,298
3396,-2109,253
3397,-2269,296
3398,-2254,259
3399,-2211,309
3400,-2266,312
3401,-2172,265
3402,-2207,310
3403,-2192,257
3404,-2107,316
3405,-2139,373
3406,-2047,308
3407,-2005,340
3408,-1920,260
3409,-1792,237
3410,-1787,288
3411,-1633,205
3412,-1575,230
3413,-1507,184
3414,-1276,116
3415,-1259,147
3416,-1167,90
3417,-1050,136
3418,-977,104
3419,-717,13
3420,-568,88
3421,-405,71
3422,-265,60
3423,-184,7
3424,34,-62
3425,58,-3
3426,175,-69
3427,422,-33
3428,490,8
3429,666,-122
3430,787,-118
3431,935,-187
3432,1128,-228
3433,1111,-175
3434,1260,-234
3435,1424,-205
3436,1530,-222
3437,1695,-218
3438,1688,-142
3439,1785,-216
3440,1878,-203
3441,1909,-233
3442,2119,-304
3443,2185,-244
3444,2201,-309
3445,2190,-308
3446,2150,-264
3447,2310,-307
3448,2294,-269
3449,2251,-319
3450,2307,-322
3451,2212,-275
3452,2248,-320
3453,2233,-267
3454,2148,-326
3455,2180,-383
3456,2088,-318
3457,2046,-351
3458,1961,-271
3459,1832,-248
3460,1828,-299
3461,1673,-215
3462,1616,-241
3463,1547,-194
3464,1316,-125
3465,1301,-157
3466,1208,-100
3467,1091,-147
3468,1018,-115
3469,758,-25
3470,608,-99
3471,446,-81
3472,307,-70
3473,224,-17
3474,7,50
3475,-17,-8
3476,-134,59
3477,-382,22
3478,-450,-19
3479,-625,111
3480,-745,108
3481,-893,177
3482,-1086,217
3483,-1070,164
3484,-1219,223
3485,-1382,195
3486,-1489,212
3487,-1655,209
3488,-1647,133
3489,-1745,205
3490,-1837,193
3491,-1868,224
3492,-2078,293
3493,-2144,233
3494,-2160,300
3495,-2148,298
3496,-2109,253
3497,-2269,296
3498,-2254,259
3499,-2211,309
3500,-2266,312
3501,-2172,265
3502,-2207,310
3503,-2192,257
3504,-2107,316
3505,-2139,373
3506,-2047,308
3507,-2005,340
3508,-1920,260
3509,-1792,237
3510,-1787,288
3511,-1633,205
3512,-1575,230
3513,-1507,184
3514,-1276,116
3515,-1259,147
3516,-1167,90
3517,-1050,136
3518,-977,104
3519,-717,13
3520,-568,88
3521,-405,71
3522,-265,60
3523,-184,7
3524,34,-62
3525,58,-3
3526,175,-69
3527,422,-33
3528,490,8
3529,666,-122
3530,787,-118
3531,935,-187
3532,1128,-228
3533,1111,-175
3534,1260,-234
3535,1424,-205
3536,1530,-222
3537,1695,-218
3538,1688,-142
3539,1785,-216
3540,1878,-203
3541,1909,-233
3542,2119,-304
3543,2185,-244
3544,2201,-309
3545,2190,-308
3546,2150,-264
3547,2310,-307
3548,2294,-269
3549,2251,-319
3550,2307,-322
3551,2212,-275
3552,2248,-320
3553,2233,-267
3554,2148,-326
3555,2180,-383
3556,2088,-318
3557,2046,-351
3558,1961,-271
3559,1832,-248
3560,1828,-299
3561,1673,-215
3562,1616,-241
3563,1547,-194
3564,1316,-125
3565,1301,-157
3566,1208,-100
3567,1091,-147
3568,1018,-115
3569,758,-25
3570,608,-99
3571,446,-81
3572,307,-70
3573,224,-17
3574,7,50
3575,-17,-8
3576,-134,59
3577,-382,22
3578,-450,-19
3579,-625,111
3580,-745,108
3581,-893,177
3582,-1086,217
3583,-1070,164
3584,-1219,223
3585,-1382,195
3586,-1489,212
3587,-1655,209
3588,-1647,133
3589,-1745,205
3590,-1837,193
3591,-1868,224
3592,-2078,293
3593,-2144,233
3594,-2160,300
3595,-2148,298
3596,-2109,253
3597,-2269,296
3598,-2254,259
3599,-2211,309
3600,-2266,312
3601,-2172,265
3602,-2207,310
3603,-2192,257
3604,-2107,316
3605,-2139,373
3606,-2047,308
3607,-2005,340
3608,-1920,260
3609,-1792,237
3610,-1787,288
3611,-1633,205
3612,-1575,230
3613,-1507,184
3614,-1276,116
3615,-1259,147
3616,-1167,90
3617,-1050,136
3618,-977,104
3619,-717,13
3620,-568,88
3621,-405,71
3622,-265,60
3623,-184,7
3624,34,-62
3625,58,-3
3626,175,-69
3627,422,-33
3628,490,8
3629,666,-122
3630,787,-118
3631,935,-187
3632,1128,-228
3633,1111,-175
3634,1260,-234
3635,1424,-205
3636,1530,-222
3637,1695,-218
3638,1688,-142
3639,1785,-216
3640,1878,-203
3641,1909,-233
3642,2119,-304
3643,2185,-244
3644,2201,-309
3645,2190,-308
3646,2150,-264
3647,2310,-307
3648,2294,-269
3649,2251,-319
3650,2307,-322
3651,2212,-275
3652,2248,-320
3653,2233,-267
3654,2148,-326
3655,2180,-383
3656,2088,-318
3657,2046,-351
3658,1961,-271
3659,1832,-248
3660,1828,-299
3661,1673,-215
3662,1616,-241
3663,1547,-194
3664,1316,-125
3665,1301,-157
3666,1208,-100
3667,1091,-147
3668,1018,-115
3669,758,-25
3670,608,-99
3671,446,-81
3672,307,-70
3673,224,-17
3674,7,50
3675,-17,-8
3676,-134,59
3677,-382,22
3678,-450,-19
3679,-625,111
3680,-745,108
3681,-893,177
3682,-1086,217
3683,-1070,164
3684,-1219,223
3685,-1382,195
3686,-1489,212
3687,-1655,209
3688,-1647,133
3689,-1745,205
3690,-1837,193
3691,-1868,224
3692,-2078,293
3693,-2144,233
3694,-2160,300
3695,-2148,298
3696,-2109,253
3697,-2269,296
3698,-2254,259
3699,-2211,309
3700,-2266,312
3701,-2172,265
3702,-2207,310
3703,-2192,257
3704,-2107,316
3705,-2139,373
3706,-2047,308
3707,-2005,340
3708,-1920,260
3709,-1792,237
3710,-1787,288
3711,-1633,205
3712,-1575,230
3713,-1507,184
3714,-1276,116
3715,-1259,147
3716,-1167,90
3717,-1050,136
3718,-977,104
3719,-717,13
3720,-568,88
3721,-405,71
3722,-265,60
3723,-184,7
3724,34,-62
3725,58,-3
3726,175,-69
3727,422,-33
3728,490,8
3729,666,-122
3730,787,-118
3731,935,-187
3732,1128,-228
3733,1111,-175
3734,1260,-234
3735,1424,-205
3736,1530,-222
3737,1695,-218
3738,1688,-142
3739,1785,-216
3740,1878,-203
3741,1909,-233
3742,2119,-304
3743,2185,-244
3744,2201,-309
3745,2190,-308
3746,2150,-264
3747,2310,-307
3748,2294,-269
3749,2251,-319
3750,2307,-322
3751,2212,-275
3752,2248,-320
3753,2233,-267
3754,2148,-326
3755,2180,-383
3756,2088,-318
3757,2046,-351
3758,1961,-271
3759,1832,-248
3760,1828,-299
3761,1673,-215
3762,1616,-241
3763,1547,-194
3764,1316,-125
3765,1301,-157
3766,1208,-100
3767,1091,-147
3768,1018,-115
3769,758,-25
3770,608,-99
3771,446,-81
3772,307,-70
3773,224,-17
3774,7,50
3775,-17,-8
3776,-134,59
3777,-382,22
3778,-450,-19
3779,-625,111
3780,-745,108
3781,-893,177
3782,-1086,217
3783,-1070,164
3784,-1219,223
3785,-1382,195
3786,-1489,212
3787,-1655,209
3788,-1647,133
3789,-1745,205
3790,-1837,193
3791,-1868,224
3792,-2078,293
3793,-2144,233
3794,-2160,300
3795,-2148,298
3796,-2109,253
3797,-2269,296
3798,-2254,259
3799,-2211,309
3800,-2266,312
3801,-2172,265
3802,-2207,310
3803,-2192,257
3804,-2107,316
3805,-2139,373
3806,-2047,308
3807,-2005,340
3808,-1920,260
3809,-1792,237
3810,-1787,288
3811,-1633,205
3812,-1575,230
3813,-1507,184
3814,-1276,116
3815,-1259,147
3816,-1167,90
3817,-1050,136
3818,-977,104
3819,-717,13
3820,-568,88
3821,-405,71
3822,-265,60
3823,-184,7
3824,34,-62
3825,58,-3
3826,175,-69
3827,422,-33
3828,490,8
3829,666,-122
3830,787,-118
3831,935,-187
3832,1128,-228
3833,1111,-175
3834,1260,-234
3835,1424,-205
3836,1530,-222
3837,1695,-218
3838,1688,-142
3839,1785,-216
3840,1878,-203
3841,1909,-233
3842,2119,-304
3843,2185,-244
3844,2201,-309
3845,2190,-308
3846,2150,-264
3847,2310,-307
3848,2294,-269
3849,2251,-319
3850,2307,-322
3851,2212,-275
3852,2248,-320
3853,2233,-267
3854,2148,-326
3855,2180,-383
3856,2088,-318
3857,2046,-351
3858,1961,-271
3859,1832,-248
3860,1828,-299
3861,1673,-215
3862,1616,-241
3863,1547,-194
3864,1316,-125
3865,1301,-157
3866,1208,-100
3867,1091,-147
3868,1018,-115
3869,758,-25
3870,608,-99
3871,446,-81
3872,307,-70
3873,224,-17
3874,7,50
3875,-17,-8
3876,-134,59
3877,-382,22
3878,-450,-19
3879,-625,111
3880,-745,108
3881,-893,177
3882,-1086,217
3883,-1070,164
3884,-1219,223
3885,-1382,195
3886,-1489,212
3887,-1655,209
3888,-1647,133
3889,-1745,205
3890,-1837,193
3891,-1868,224
3892,-2078,293
3893,-2144,233
3894,-2160,300
3895,-2148,298
3896,-2109,253
3897,-2269,296
3898,-2254,259
3899,-2211,309
3900,-2266,312
3901,-2172,265
3902,-2207,310
3903,-2192,257
3904,-2107,316
3905,-2139,373
3906,-2047,308
3907,-2005,340
3908,-1920,260
3909,-1792,237
3910,-1787,288
3911,-1633,205
3912,-1575,230
3913,-1507,184
3914,-1276,116
3915,-1259,147
3916,-1167,90
3917,-1050,136
3918,-977,104
3919,-717,13
3920,-568,88
3921,-405,71
3922,-265,60
3923,-184,7
3924,34,-62
3925,58,-3
3926,175,-69
3927,422,-33
3928,490,8
3929,666,-122
3930,787,-118
3931,935,-187
3932,1128,-228
3933,1111,-175
3934,1260,-234
3935,1424,-205
3936,1530,-222
3937,1695,-218
3938,1688,-142
3939,1785,-216
3940,1878,-203
3941,1909,-233
3942,2119,-304
3943,2185,-244
3944,2201,-309
3945,2190,-308
3946,2150,-264
3947,2310,-307
3948,2294,-269
3949,2251,-319
3950,2307,-322
3951,2212,-275
3952,2248,-320
3953,2233,-267
3954,2148,-326
3955,2180,-383
3956,2088,-318
3957,2046,-351
3958,1961,-271
3959,1832,-248
3960,1828,-299
3961,1673,-215
3962,1616,-241
3963,1547,-194
3964,1316,-125
3965,1301,-157
3966,1208,-100
3967,1091,-147
3968,1018,-115
3969,758,-25
3970,608,-99
3971,446,-81
3972,307,-70
3973,224,-17
3974,7,50
3975,-17,-8
3976,-134,59
3977,-382,22
3978,-450,-19
3979,-625,111
3980,-745,108
3981,-893,177
3982,-1086,217
3983,-1070,164
3984,-1219,223
3985,-1382,195
3986,-1489,212
3987,-1655,209
3988,-1647,133
3989,-1745,205
3990,-1837,193
3991,-1868,224
3992,-2078,293
3993,-2144,233
3994,-2160,300
3995,-2148,298
3996,-2109,253
3997,-2269,296
3998,-2254,259
3999,-2211,309
4000,-2266,312
4001,-2172,265
4002,-2207,310
4003,-2192,257
4004,-2107,316
4005,-2139,373
4006,-2047,308
4007,-2005,340
4008,-1920,260
4009,-1792,237
4010,-1787,288
4011,-1633,205
4012,-1575,230
4013,-1507,184
4014,-1276,116
4015,-1259,147
4016,-1167,90
4017,-1050,136
4018,-977,104
4019,-717,13
4020,-568,88
4021,-405,71
4022,-265,60
4023,-184,7
4024,34,-62
4025,58,-3
4026,175,-69
4027,422,-33
4028,490,8
4029,666,-122
4030,787,-118
4031,935,-187
4032,1128,-228
4033,1111,-175
4034,1260,-234
4035,1424,-205
4036,1530,-222
4037,1695,-218
4038,1688,-142
4039,1785,-216
4040,1878,-203
4041,1909,-233
4042,2119,-304
4043,2185,-244
4044,2201,-309
4045,2190,-308
4046,2150,-264
4047,2310,-307
4048,2294,-269
4049,2251,-319
4050,2307,-322
4051,2212,-275
4052,2248,-320
4053,2233,-267
4054,2148,-326
4055,2180,-383
4056,2088,-318
4057,2046,-351
4058,1961,-271
4059,1832,-248
4060,1828,-299
4061,1673,-215
4062,1616,-241
4063,1547,-194
4064,1316,-125
4065,1301,-157
4066,1208,-100
4067,1091,-147
4068,1018,-115
4069,758,-25
4070,608,-99
4071,446,-81
4072,307,-70
4073,224,-17
4074,7,50
4075,-17,-8
4076,-134,59
4077,-382,22
4078,-450,-19
4079,-625,111
4080,-745,108
4081,-893,177
4082,-1086,217
4083,-1070,164
4084,-1219,223
4085,-1382,195
4086,-1489,212
4087,-1655,209
4088,-1647,133
4089,-1745,205
4090,-1837,193
4091,-1868,224
4092,-2078,293
4093,-2144,233
4094,-2160,300
4095,-2148,298
