sample_idx,baseband_i,baseband_q
3618,92,-56
3619,217,-123
3620,-48,-240
3621,-164,-109
3622,145,283
3623,391,320
3624,175,6
3625,-152,-96
3626,-114,-9
3627,45,-47
3628,-6,-241
3629,-30,-321
3630,63,-128
3631,27,-27
3632,20,-107
3633,191,-41
3634,89,34
3635,-243,-3
3636,-176,-20
3637,20,-143
3638,-94,-372
3639,-90,-515
3640,110,-507
3641,159,-263
3642,127,122
3643,115,256
3644,134,100
3645,175,73
3646,143,182
3647,154,124
3648,262,104
3649,249,230
3650,26,223
3651,-132,212
3652,61,235
3653,206,65
3654,-8,-29
3655,43,-60
3656,370,-377
3657,266,-487
3658,-40,-127
3659,-93,53
3660,-77,25
3661,-160,135
3662,-287,129
3663,-177,-1
3664,217,42
3665,351,132
3666,113,129
3667,-1,119
3668,41,90
3669,-77,30
3670,-277,-16
3671,-179,-79
3672,254,-132
3673,503,-72
3674,227,50
3675,-267,79
3676,-499,9
3677,-281,-49
3678,56,60
3679,11,270
3680,-217,207
3681,-197,-18
3682,-113,50
3683,-114,15
3684,-71,-430
3685,7,-524
3686,65,-192
3687,-19,-148
3688,-183,-124
3689,-153,114
3690,-79,-13
3691,-156,-308
3692,-237,-313
3693,-296,-337
3694,-286,-265
3695,-168,59
3696,-95,51
3697,-47,-142
3698,-24,-37
3699,-69,-93
3700,59,-230
3701,228,107
3702,38,306
3703,-213,7
3704,-111,-91
3705,137,39
3706,214,-26
3707,55,-78
3708,-135,57
3709,-158,167
3710,-141,114
3711,-206,-4
3712,-383,-14
3713,-501,-53
3714,-125,-272
3715,370,-266
3716,272,92
3717,93,191
3718,249,-23
3719,241,-46
3720,147,-16
3721,123,-184
3722,-79,-257
3723,-61,-119
3724,202,8
3725,15,7
3726,-329,-43
3727,-285,-21
3728,-142,85
3729,-17,238
3730,101,242
3731,-23,-64
3732,-291,-351
3733,-406,-384
3734,-281,-314
3735,-32,-161
3736,37,-113
3737,-217,-321
3738,-466,-377
3739,-283,-220
3740,205,-177
3741,466,-86
3742,416,128
3743,396,137
3744,432,-53
3745,256,-119
3746,-155,-13
3747,-419,23
3748,-204,-88
3749,153,-135
3750,184,-5
3751,72,151
3752,-80,134
3753,-380,-52
3754,-337,-155
3755,70,-37
3756,73,89
3757,-155,48
3758,-69,4
3759,90,154
3760,273,272
3761,530,46
3762,381,-269
3763,-158,-359
3764,-312,-365
3765,93,-292
3766,299,-25
3767,21,194
3768,-134,122
3769,-29,-66
3770,-65,9
3771,-142,244
3772,-184,152
3773,-346,-96
3774,-158,-9
3775,432,173
3776,378,117
3777,-255,49
3778,-214,148
3779,231,214
3780,77,50
3781,-193,-203
3782,-85,-231
3783,-108,27
3784,-299,280
3785,-254,212
3786,-69,-126
3787,-12,-360
3788,-8,-241
3789,101,1
3790,132,-41
3791,45,-175
3792,141,-21
3793,318,104
3794,336,-16
3795,294,-44
3796,301,79
3797,433,173
3798,419,171
3799,32,104
3800,-83,132
3801,92,134
3802,-184,-56
3803,-361,-143
3804,-6,-34
3805,2,53
3806,-284,112
3807,-200,94
3808,-107,-4
3809,-224,-26
3810,-192,-59
3811,-44,-92
3812,78,-10
3813,255,-6
3814,314,-72
3815,28,-94
3816,-228,-221
3817,-144,-241
3818,-147,26
3819,-297,103
3820,-85,-99
3821,287,-106
3822,338,13
3823,239,-75
3824,245,-203
3825,226,-173
3826,6,-49
3827,-201,135
3828,-76,182
3829,1,-70
3830,-248,-215
3831,-293,-30
3832,-200,50
3833,-383,18
3834,-393,199
3835,-203,211
3836,-182,-79
3837,6,-81
3838,198,45
3839,136,-102
3840,351,-51
3841,509,180
3842,238,40
3843,209,-152
3844,225,-19
3845,-88,28
3846,-134,-160
3847,36,-296
3848,50,-415
3849,147,-504
3850,321,-270
3851,379,25
3852,283,-27
3853,78,-38
3854,-92,242
3855,-238,397
3856,-292,323
3857,-175,172
3858,-215,-49
3859,-321,-100
3860,-63,44
3861,139,-65
3862,-91,-290
3863,-205,-126
3864,-82,97
3865,-194,-23
3866,-316,-67
3867,-14,151
3868,292,136
3869,110,-199
3870,-149,-335
3871,38,-178
3872,210,-64
3873,-121,50
3874,-281,185
3875,130,71
3876,300,-119
3877,-82,-136
3878,-366,-126
3879,-248,-73
3880,15,40
3881,60,35
3882,-260,-58
3883,-541,-104
3884,-347,-25
3885,-18,73
3886,8,28
3887,-44,66
3888,49,238
3889,178,213
3890,175,88
3891,-123,65
3892,-285,36
3893,66,-1
3894,169,-46
3895,-182,-140
3896,-163,-143
3897,51,19
3898,-43,194
3899,-113,264
3900,-83,367
3901,-108,522
3902,-152,469
3903,-206,235
3904,-134,31
3905,-17,-149
3906,-25,-251
3907,18,-213
3908,49,-98
3909,82,115
3910,283,268
3911,164,61
3912,-216,-226
3913,-81,-19
3914,259,427
3915,242,420
3916,109,29
3917,-20,-255
3918,-98,-256
3919,-84,-15
3920,-141,135
3921,-99,-70
3922,1,-197
3923,-134,53
3924,-92,153
3925,181,-135
3926,128,-295
3927,42,-159
3928,188,-33
3929,113,19
3930,-25,84
3931,99,218
3932,63,299
3933,-196,104
3934,-129,11
3935,112,282
3936,-62,175
3937,-221,-335
3938,142,-273
3939,293,198
3940,-3,256
3941,-15,15
3942,49,-29
3943,-151,191
3944,-167,312
3945,-142,161
3946,-326,97
3947,-284,165
3948,-45,142
3949,-24,161
3950,-118,91
3951,-61,-146
3952,82,-113
3953,84,31
3954,36,-81
3955,210,-121
3956,328,-14
3957,45,-13
3958,-138,-82
3959,89,-154
3960,143,-131
3961,25,40
3962,179,185
3963,169,145
3964,-25,-162
3965,215,-388
3966,417,-76
3967,152,293
3968,31,195
3969,87,78
3970,18,160
3971,64,106
3972,74,-43
3973,-218,-88
3974,-268,-127
3975,237,-230
3976,604,-281
3977,386,-286
3978,14,-319
3979,-118,-221
3980,11,-50
3981,137,-30
3982,-164,12
3983,-641,29
3984,-637,-228
3985,-288,-371
3986,-167,-178
3987,-364,-52
3988,-482,-78
3989,-218,-27
3990,92,39
3991,108,-147
3992,140,-446
3993,245,-371
3994,23,-91
3995,-277,-73
3996,-121,-18
3997,121,244
3998,5,319
3999,-104,243
4000,-59,52
4001,-15,-429
4002,196,-634
4003,443,-147
4004,398,395
4005,191,487
4006,15,276
4007,-35,62
4008,82,-5
4009,221,-54
4010,302,-40
4011,317,164
4012,242,267
4013,167,207
4014,174,145
4015,271,-48
4016,368,-162
4017,268,-3
4018,60,-83
4019,90,-371
4020,292,-236
4021,207,140
4022,-232,330
4023,-497,337
4024,-292,136
4025,36,-60
4026,191,-141
4027,222,-296
4028,72,-160
4029,-246,263
4030,-342,244
4031,-72,-15
4032,250,33
4033,361,133
4034,141,88
4035,-229,13
4036,-334,60
4037,-213,177
4038,-125,19
4039,-47,-255
4040,-7,-222
4041,16,-29
4042,36,89
4043,-129,61
4044,-321,-104
4045,-273,-190
4046,-114,-182
4047,54,-202
4048,177,-188
4049,70,-157
4050,-232,-136
4051,-280,-37
4052,152,78
4053,497,-18
4054,463,-264
4055,538,-203
4056,609,185
4057,268,299
4058,-94,52
4059,-209,-67
4060,-285,35
4061,-276,91
4062,-121,-33
4063,-56,-234
4064,-132,-344
4065,-28,-413
4066,157,-594
4067,-23,-665
4068,-151,-217
4069,134,436
4070,163,544
4071,-47,271
4072,15,204
4073,3,90
4074,-18,-217
4075,312,-300
4076,463,-334
4077,241,-433
4078,163,-164
4079,388,9
4080,566,-254
4081,318,-43
4082,50,412
4083,254,101
4084,318,-244
4085,49,-43
4086,85,-1
4087,164,-30
4088,-53,83
4089,-108,-69
4090,-44,-196
4091,-128,-109
4092,13,-173
4093,368,-46
4094,336,383
4095,-3,378
