idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
1489,-2078,-2029,-49,293,232,61
1490,-2144,-2103,-41,233,303,-70
1491,-2160,-2191,31,300,270,30
1492,-2148,-2127,-21,298,248,50
1493,-2109,-2202,93,253,295,-42
1494,-2269,-2195,-74,296,228,68
1495,-2254,-2195,-59,259,298,-39
1496,-2211,-2266,55,309,318,-9
1497,-2266,-2206,-60,312,281,31
1498,-2172,-2242,70,265,355,-90
1499,-2207,-2202,-5,310,278,32
1500,-2192,-2147,-45,257,259,-2
1501,-2107,-2165,58,316,314,2
1502,-2139,-2030,-109,373,313,60
1503,-2047,-2051,4,308,359,-51
1504,-2005,-2027,22,340,261,79
1505,-1920,-1854,-66,260,230,30
1506,-1792,-1820,28,237,273,-36
1507,-1787,-1692,-95,288,218,70
1508,-1633,-1625,-8,205,285,-80
1509,-1575,-1550,-25,230,248,-18
1510,-1507,-1365,-142,184,174,10
1511,-1276,-1364,88,116,183,-67
1512,-1259,-1259,0,147,102,45
1513,-1167,-1127,-40,90,144,-54
1514,-1050,-1022,-28,136,144,-8
1515,-977,-802,-175,104,84,20
1516,-717,-722,5,13,90,-77
1517,-568,-528,-40,88,18,70
1518,-405,-382,-23,71,92,-21
1519,-265,-377,112,60,78,-18
1520,-184,-142,-42,7,-53,60
1521,34,-13,47,-62,22,-84
1522,58,107,-49,-3,-11,8
1523,175,315,-140,-69,-41,-28
1524,422,439,-17,-33,-16,-17
1525,490,622,-132,8,-70,78
1526,666,637,29,-122,-59,-63
1527,787,747,40,-118,-169,51
1528,935,1003,-68,-187,-212,25
1529,1128,1030,98,-228,-166,-62
1530,1111,1159,-48,-175,-218,43
1531,1260,1296,-36,-234,-162,-72
1532,1424,1420,4,-205,-221,16
1533,1530,1623,-93,-222,-293,71
1534,1695,1658,37,-218,-228,10
1535,1688,1772,-84,-142,-273,131
1536,1785,1835,-50,-216,-233,17
1537,1878,1850,28,-203,-213,10
1538,1909,2041,-132,-233,-259,26
1539,2119,2070,49,-304,-242,-62
1540,2185,2142,43,-244,-313,69
1541,2201,2232,-31,-309,-281,-28
1542,2190,2169,21,-308,-260,-48
1543,2150,2243,-93,-264,-305,41
1544,2310,2235,75,-307,-238,-69
1545,2294,2236,58,-269,-307,38
1546,2251,2307,-56,-319,-328,9
1547,2307,2247,60,-322,-290,-32
1548,2212,2283,-71,-275,-365,90
1549,2248,2243,5,-320,-287,-33
1550,2233,2188,45,-267,-270,3
1551,2148,2207,-59,-326,-325,-1
1552,2180,2071,109,-383,-324,-59
1553,2088,2093,-5,-318,-370,52
1554,2046,2069,-23,-351,-272,-79
1555,1961,1895,66,-271,-240,-31
1556,1832,1862,-30,-248,-282,34
1557,1828,1732,96,-299,-228,-71
1558,1673,1665,8,-215,-296,81
1559,1616,1591,25,-241,-259,18
1560,1547,1405,142,-194,-185,-9
1561,1316,1405,-89,-125,-195,70
1562,1301,1299,2,-157,-113,-44
1563,1208,1169,39,-100,-155,55
1564,1091,1064,27,-147,-155,8
1565,1018,844,174,-115,-94,-21
1566,758,764,-6,-25,-100,75
1567,608,568,40,-99,-29,-70
1568,446,422,24,-81,-104,23
1569,307,418,-111,-70,-88,18
1570,224,183,41,-17,43,-60
1571,7,54,-47,50,-34,84
1572,-17,-66,49,-8,0,-8
1573,-134,-274,140,59,31,28
1574,-382,-398,16,22,7,15
1575,-450,-582,132,-19,60,-79
1576,-625,-597,-28,111,49,62
1577,-745,-706,-39,108,158,-50
1578,-893,-960,67,177,202,-25
1579,-1086,-989,-97,217,157,60
1580,-1070,-1120,50,164,207,-43
1581,-1219,-1256,37,223,150,73
1582,-1382,-1379,-3,195,211,-16
1583,-1489,-1583,94,212,284,-72
1584,-1655,-1617,-38,209,219,-10
1585,-1647,-1731,84,133,263,-130
1586,-1745,-1793,48,205,224,-19
1587,-1837,-1809,-28,193,202,-9
1588,-1868,-1999,131,224,246,-22
1589,-2078,-2029,-49,293,232,61
1590,-2144,-2103,-41,233,303,-70
1591,-2160,-2191,31,300,270,30
1592,-2148,-2127,-21,298,248,50
1593,-2109,-2202,93,253,295,-42
1594,-2269,-2195,-74,296,228,68
1595,-2254,-2195,-59,259,298,-39
1596,-2211,-2266,55,309,318,-9
1597,-2266,-2206,-60,312,281,31
1598,-2172,-2242,70,265,355,-90
1599,-2207,-2202,-5,310,278,32
1600,-2192,-2147,-45,257,259,-2
1601,-2107,-2165,58,316,314,2
1602,-2139,-2030,-109,373,313,60
1603,-2047,-2051,4,308,359,-51
1604,-2005,-2027,22,340,261,79
1605,-1920,-1854,-66,260,230,30
1606,-1792,-1820,28,237,273,-36
1607,-1787,-1692,-95,288,218,70
1608,-1633,-1625,-8,205,285,-80
1609,-1575,-1550,-25,230,248,-18
1610,-1507,-1365,-142,184,174,10
1611,-1276,-1364,88,116,183,-67
1612,-1259,-1259,0,147,102,45
1613,-1167,-1127,-40,90,144,-54
1614,-1050,-1022,-28,136,144,-8
1615,-977,-802,-175,104,84,20
1616,-717,-722,5,13,90,-77
1617,-568,-528,-40,88,18,70
1618,-405,-382,-23,71,92,-21
1619,-265,-377,112,60,78,-18
1620,-184,-142,-42,7,-53,60
1621,34,-13,47,-62,22,-84
1622,58,107,-49,-3,-11,8
1623,175,315,-140,-69,-41,-28
1624,422,439,-17,-33,-16,-17
1625,490,622,-132,8,-70,78
1626,666,637,29,-122,-59,-63
1627,787,747,40,-118,-169,51
1628,935,1003,-68,-187,-212,25
1629,1128,1030,98,-228,-166,-62
1630,1111,1159,-48,-175,-218,43
1631,1260,1296,-36,-234,-162,-72
1632,1424,1420,4,-205,-221,16
1633,1530,1623,-93,-222,-293,71
1634,1695,1658,37,-218,-228,10
1635,1688,1772,-84,-142,-273,131
1636,1785,1835,-50,-216,-233,17
1637,1878,1850,28,-203,-213,10
1638,1909,2041,-132,-233,-259,26
1639,2119,2070,49,-304,-242,-62
1640,2185,2142,43,-244,-313,69
1641,2201,2232,-31,-309,-281,-28
1642,2190,2169,21,-308,-260,-48
1643,2150,2243,-93,-264,-305,41
1644,2310,2235,75,-307,-238,-69
1645,2294,2236,58,-269,-307,38
1646,2251,2307,-56,-319,-328,9
1647,2307,2247,60,-322,-290,-32
1648,2212,2283,-71,-275,-365,90
1649,2248,2243,5,-320,-287,-33
1650,2233,2188,45,-267,-270,3
1651,2148,2207,-59,-326,-325,-1
1652,2180,2071,109,-383,-324,-59
1653,2088,2093,-5,-318,-370,52
1654,2046,2069,-23,-351,-272,-79
1655,1961,1895,66,-271,-240,-31
1656,1832,1862,-30,-248,-282,34
1657,1828,1732,96,-299,-228,-71
1658,1673,1665,8,-215,-296,81
1659,1616,1591,25,-241,-259,18
1660,1547,1405,142,-194,-185,-9
1661,1316,1405,-89,-125,-195,70
1662,1301,1299,2,-157,-113,-44
1663,1208,1169,39,-100,-155,55
1664,1091,1064,27,-147,-155,8
1665,1018,844,174,-115,-94,-21
1666,758,764,-6,-25,-100,75
1667,608,568,40,-99,-29,-70
1668,446,422,24,-81,-104,23
1669,307,418,-111,-70,-88,18
1670,224,183,41,-17,43,-60
1671,7,54,-47,50,-34,84
1672,-17,-66,49,-8,0,-8
1673,-134,-274,140,59,31,28
1674,-382,-398,16,22,7,15
1675,-450,-582,132,-19,60,-79
1676,-625,-597,-28,111,49,62
1677,-745,-706,-39,108,158,-50
1678,-893,-960,67,177,202,-25
1679,-1086,-989,-97,217,157,60
1680,-1070,-1120,50,164,207,-43
1681,-1219,-1256,37,223,150,73
1682,-1382,-1379,-3,195,211,-16
1683,-1489,-1583,94,212,284,-72
1684,-1655,-1617,-38,209,219,-10
1685,-1647,-1731,84,133,263,-130
1686,-1745,-1793,48,205,224,-19
1687,-1837,-1809,-28,193,202,-9
1688,-1868,-1999,131,224,246,-22
1689,-2078,-2029,-49,293,232,61
1690,-2144,-2103,-41,233,303,-70
1691,-2160,-2191,31,300,270,30
1692,-2148,-2127,-21,298,248,50
1693,-2109,-2202,93,253,295,-42
1694,-2269,-2195,-74,296,228,68
1695,-2254,-2195,-59,259,298,-39
1696,-2211,-2266,55,309,318,-9
1697,-2266,-2206,-60,312,281,31
1698,-2172,-2242,70,265,355,-90
1699,-2207,-2202,-5,310,278,32
1700,-2192,-2147,-45,257,259,-2
1701,-2107,-2165,58,316,314,2
1702,-2139,-2030,-109,373,313,60
1703,-2047,-2051,4,308,359,-51
1704,-2005,-2027,22,340,261,79
1705,-1920,-1854,-66,260,230,30
1706,-1792,-1820,28,237,273,-36
1707,-1787,-1692,-95,288,218,70
1708,-1633,-1625,-8,205,285,-80
1709,-1575,-1550,-25,230,248,-18
1710,-1507,-1365,-142,184,174,10
1711,-1276,-1364,88,116,183,-67
1712,-1259,-1259,0,147,102,45
1713,-1167,-1127,-40,90,144,-54
1714,-1050,-1022,-28,136,144,-8
1715,-977,-802,-175,104,84,20
1716,-717,-722,5,13,90,-77
1717,-568,-528,-40,88,18,70
1718,-405,-382,-23,71,92,-21
1719,-265,-377,112,60,78,-18
1720,-184,-142,-42,7,-53,60
1721,34,-13,47,-62,22,-84
1722,58,107,-49,-3,-11,8
1723,175,315,-140,-69,-41,-28
1724,422,439,-17,-33,-16,-17
1725,490,622,-132,8,-70,78
1726,666,637,29,-122,-59,-63
1727,787,747,40,-118,-169,51
1728,935,1003,-68,-187,-212,25
1729,1128,1030,98,-228,-166,-62
1730,1111,1159,-48,-175,-218,43
1731,1260,1296,-36,-234,-162,-72
1732,1424,1420,4,-205,-221,16
1733,1530,1623,-93,-222,-293,71
1734,1695,1658,37,-218,-228,10
1735,1688,1772,-84,-142,-273,131
1736,1785,1835,-50,-216,-233,17
1737,1878,1850,28,-203,-213,10
1738,1909,2041,-132,-233,-259,26
1739,2119,2070,49,-304,-242,-62
1740,2185,2142,43,-244,-313,69
1741,2201,2232,-31,-309,-281,-28
1742,2190,2169,21,-308,-260,-48
1743,2150,2243,-93,-264,-305,41
1744,2310,2235,75,-307,-238,-69
1745,2294,2236,58,-269,-307,38
1746,2251,2307,-56,-319,-328,9
1747,2307,2247,60,-322,-290,-32
1748,2212,2283,-71,-275,-365,90
1749,2248,2243,5,-320,-287,-33
1750,2233,2188,45,-267,-270,3
1751,2148,2207,-59,-326,-325,-1
1752,2180,2071,109,-383,-324,-59
1753,2088,2093,-5,-318,-370,52
1754,2046,2069,-23,-351,-272,-79
1755,1961,1895,66,-271,-240,-31
1756,1832,1862,-30,-248,-282,34
1757,1828,1732,96,-299,-228,-71
1758,1673,1665,8,-215,-296,81
1759,1616,1591,25,-241,-259,18
1760,1547,1405,142,-194,-185,-9
1761,1316,1405,-89,-125,-195,70
1762,1301,1299,2,-157,-113,-44
1763,1208,1169,39,-100,-155,55
1764,1091,1064,27,-147,-155,8
1765,1018,844,174,-115,-94,-21
1766,758,764,-6,-25,-100,75
1767,608,568,40,-99,-29,-70
1768,446,422,24,-81,-104,23
1769,307,418,-111,-70,-88,18
1770,224,183,41,-17,43,-60
1771,7,54,-47,50,-34,84
1772,-17,-66,49,-8,0,-8
1773,-134,-274,140,59,31,28
1774,-382,-398,16,22,7,15
1775,-450,-582,132,-19,60,-79
1776,-625,-597,-28,111,49,62
1777,-745,-706,-39,108,158,-50
1778,-893,-960,67,177,202,-25
1779,-1086,-989,-97,217,157,60
1780,-1070,-1120,50,164,207,-43
1781,-1219,-1256,37,223,150,73
1782,-1382,-1379,-3,195,211,-16
1783,-1489,-1583,94,212,284,-72
1784,-1655,-1617,-38,209,219,-10
1785,-1647,-1731,84,133,263,-130
1786,-1745,-1793,48,205,224,-19
1787,-1837,-1809,-28,193,202,-9
1788,-1868,-1999,131,224,246,-22
1789,-2078,-2029,-49,293,232,61
1790,-2144,-2103,-41,233,303,-70
1791,-2160,-2191,31,300,270,30
1792,-2148,-2127,-21,298,248,50
1793,-2109,-2202,93,253,295,-42
1794,-2269,-2195,-74,296,228,68
1795,-2254,-2195,-59,259,298,-39
1796,-2211,-2266,55,309,318,-9
1797,-2266,-2206,-60,312,281,31
1798,-2172,-2242,70,265,355,-90
1799,-2207,-2202,-5,310,278,32
1800,-2192,-2147,-45,257,259,-2
1801,-2107,-2165,58,316,314,2
1802,-2139,-2030,-109,373,313,60
1803,-2047,-2051,4,308,359,-51
1804,-2005,-2027,22,340,261,79
1805,-1920,-1854,-66,260,230,30
1806,-1792,-1820,28,237,273,-36
1807,-1787,-1692,-95,288,218,70
1808,-1633,-1625,-8,205,285,-80
1809,-1575,-1550,-25,230,248,-18
1810,-1507,-1365,-142,184,174,10
1811,-1276,-1364,88,116,183,-67
1812,-1259,-1259,0,147,102,45
1813,-1167,-1127,-40,90,144,-54
1814,-1050,-1022,-28,136,144,-8
1815,-977,-802,-175,104,84,20
1816,-717,-722,5,13,90,-77
1817,-568,-528,-40,88,18,70
1818,-405,-382,-23,71,92,-21
1819,-265,-377,112,60,78,-18
1820,-184,-142,-42,7,-53,60
1821,34,-13,47,-62,22,-84
1822,58,107,-49,-3,-11,8
1823,175,315,-140,-69,-41,-28
1824,422,439,-17,-33,-16,-17
1825,490,622,-132,8,-70,78
1826,666,637,29,-122,-59,-63
1827,787,747,40,-118,-169,51
1828,935,1003,-68,-187,-212,25
1829,1128,1030,98,-228,-166,-62
1830,1111,1159,-48,-175,-218,43
1831,1260,1296,-36,-234,-162,-72
1832,1424,1420,4,-205,-221,16
1833,1530,1623,-93,-222,-293,71
1834,1695,1658,37,-218,-228,10
1835,1688,1772,-84,-142,-273,131
1836,1785,1835,-50,-216,-233,17
1837,1878,1850,28,-203,-213,10
1838,1909,2041,-132,-233,-259,26
1839,2119,2070,49,-304,-242,-62
1840,2185,2142,43,-244,-313,69
1841,2201,2232,-31,-309,-281,-28
1842,2190,2169,21,-308,-260,-48
1843,2150,2243,-93,-264,-305,41
1844,2310,2235,75,-307,-238,-69
1845,2294,2236,58,-269,-307,38
1846,2251,2307,-56,-319,-328,9
1847,2307,2247,60,-322,-290,-32
1848,2212,2283,-71,-275,-365,90
1849,2248,2243,5,-320,-287,-33
1850,2233,2188,45,-267,-270,3
1851,2148,2207,-59,-326,-325,-1
1852,2180,2071,109,-383,-324,-59
1853,2088,2093,-5,-318,-370,52
1854,2046,2069,-23,-351,-272,-79
1855,1961,1895,66,-271,-240,-31
1856,1832,1862,-30,-248,-282,34
1857,1828,1732,96,-299,-228,-71
1858,1673,1665,8,-215,-296,81
1859,1616,1591,25,-241,-259,18
1860,1547,1405,142,-194,-185,-9
1861,1316,1405,-89,-125,-195,70
1862,1301,1299,2,-157,-113,-44
1863,1208,1169,39,-100,-155,55
1864,1091,1064,27,-147,-155,8
1865,1018,844,174,-115,-94,-21
1866,758,764,-6,-25,-100,75
1867,608,568,40,-99,-29,-70
1868,446,422,24,-81,-104,23
1869,307,418,-111,-70,-88,18
1870,224,183,41,-17,43,-60
1871,7,54,-47,50,-34,84
1872,-17,-66,49,-8,0,-8
1873,-134,-274,140,59,31,28
1874,-382,-398,16,22,7,15
1875,-450,-582,132,-19,60,-79
1876,-625,-597,-28,111,49,62
1877,-745,-706,-39,108,158,-50
1878,-893,-960,67,177,202,-25
1879,-1086,-989,-97,217,157,60
1880,-1070,-1120,50,164,207,-43
1881,-1219,-1256,37,223,150,73
1882,-1382,-1379,-3,195,211,-16
1883,-1489,-1583,94,212,284,-72
1884,-1655,-1617,-38,209,219,-10
1885,-1647,-1731,84,133,263,-130
1886,-1745,-1793,48,205,224,-19
1887,-1837,-1809,-28,193,202,-9
1888,-1868,-1999,131,224,246,-22
1889,-2078,-2029,-49,293,232,61
1890,-2144,-2103,-41,233,303,-70
1891,-2160,-2191,31,300,270,30
1892,-2148,-2127,-21,298,248,50
1893,-2109,-2202,93,253,295,-42
1894,-2269,-2195,-74,296,228,68
1895,-2254,-2195,-59,259,298,-39
1896,-2211,-2266,55,309,318,-9
1897,-2266,-2206,-60,312,281,31
1898,-2172,-2242,70,265,355,-90
1899,-2207,-2202,-5,310,278,32
1900,-2192,-2147,-45,257,259,-2
1901,-2107,-2165,58,316,314,2
1902,-2139,-2030,-109,373,313,60
1903,-2047,-2051,4,308,359,-51
1904,-2005,-2027,22,340,261,79
1905,-1920,-1854,-66,260,230,30
1906,-1792,-1820,28,237,273,-36
1907,-1787,-1692,-95,288,218,70
1908,-1633,-1625,-8,205,285,-80
1909,-1575,-1550,-25,230,248,-18
1910,-1507,-1365,-142,184,174,10
1911,-1276,-1364,88,116,183,-67
1912,-1259,-1259,0,147,102,45
1913,-1167,-1127,-40,90,144,-54
1914,-1050,-1022,-28,136,144,-8
1915,-977,-802,-175,104,84,20
1916,-717,-722,5,13,90,-77
1917,-568,-528,-40,88,18,70
1918,-405,-382,-23,71,92,-21
1919,-265,-377,112,60,78,-18
1920,-184,-142,-42,7,-53,60
1921,34,-13,47,-62,22,-84
1922,58,107,-49,-3,-11,8
1923,175,315,-140,-69,-41,-28
1924,422,439,-17,-33,-16,-17
1925,490,622,-132,8,-70,78
1926,666,637,29,-122,-59,-63
1927,787,747,40,-118,-169,51
1928,935,1003,-68,-187,-212,25
1929,1128,1030,98,-228,-166,-62
1930,1111,1159,-48,-175,-218,43
1931,1260,1296,-36,-234,-162,-72
1932,1424,1420,4,-205,-221,16
1933,1530,1623,-93,-222,-293,71
1934,1695,1658,37,-218,-228,10
1935,1688,1772,-84,-142,-273,131
1936,1785,1835,-50,-216,-233,17
1937,1878,1850,28,-203,-213,10
1938,1909,2041,-132,-233,-259,26
1939,2119,2070,49,-304,-242,-62
1940,2185,2142,43,-244,-313,69
1941,2201,2232,-31,-309,-281,-28
1942,2190,2169,21,-308,-260,-48
1943,2150,2243,-93,-264,-305,41
1944,2310,2235,75,-307,-238,-69
1945,2294,2236,58,-269,-307,38
1946,2251,2307,-56,-319,-328,9
1947,2307,2247,60,-322,-290,-32
1948,2212,2283,-71,-275,-365,90
1949,2248,2243,5,-320,-287,-33
1950,2233,2188,45,-267,-270,3
1951,2148,2207,-59,-326,-325,-1
1952,2180,2071,109,-383,-324,-59
1953,2088,2093,-5,-318,-370,52
1954,2046,2069,-23,-351,-272,-79
1955,1961,1895,66,-271,-240,-31
1956,1832,1862,-30,-248,-282,34
1957,1828,1732,96,-299,-228,-71
1958,1673,1665,8,-215,-296,81
1959,1616,1591,25,-241,-259,18
1960,1547,1405,142,-194,-185,-9
1961,1316,1405,-89,-125,-195,70
1962,1301,1299,2,-157,-113,-44
1963,1208,1169,39,-100,-155,55
1964,1091,1064,27,-147,-155,8
1965,1018,844,174,-115,-94,-21
1966,758,764,-6,-25,-100,75
1967,608,568,40,-99,-29,-70
1968,446,422,24,-81,-104,23
1969,307,418,-111,-70,-88,18
1970,224,183,41,-17,43,-60
1971,7,54,-47,50,-34,84
1972,-17,-66,49,-8,0,-8
1973,-134,-274,140,59,31,28
1974,-382,-398,16,22,7,15
1975,-450,-582,132,-19,60,-79
1976,-625,-597,-28,111,49,62
1977,-745,-706,-39,108,158,-50
1978,-893,-960,67,177,202,-25
1979,-1086,-989,-97,217,157,60
1980,-1070,-1120,50,164,207,-43
1981,-1219,-1256,37,223,150,73
1982,-1382,-1379,-3,195,211,-16
1983,-1489,-1583,94,212,284,-72
1984,-1655,-1617,-38,209,219,-10
1985,-1647,-1731,84,133,263,-130
1986,-1745,-1793,48,205,224,-19
1987,-1837,-1809,-28,193,202,-9
1988,-1868,-1999,131,224,246,-22
1989,-2078,-2029,-49,293,232,61
1990,-2144,-2103,-41,233,303,-70
1991,-2160,-2191,31,300,270,30
1992,-2148,-2127,-21,298,248,50
1993,-2109,-2202,93,253,295,-42
1994,-2269,-2195,-74,296,228,68
1995,-2254,-2195,-59,259,298,-39
1996,-2211,-2266,55,309,318,-9
1997,-2266,-2206,-60,312,281,31
1998,-2172,-2242,70,265,355,-90
1999,-2207,-2202,-5,310,278,32
2000,-2192,-2147,-45,257,259,-2
2001,-2107,-2165,58,316,314,2
2002,-2139,-2030,-109,373,313,60
2003,-2047,-2051,4,308,359,-51
2004,-2005,-2027,22,340,261,79
2005,-1920,-1854,-66,260,230,30
2006,-1792,-1820,28,237,273,-36
2007,-1787,-1692,-95,288,218,70
2008,-1633,-1625,-8,205,285,-80
2009,-1575,-1550,-25,230,248,-18
2010,-1507,-1365,-142,184,174,10
2011,-1276,-1364,88,116,183,-67
2012,-1259,-1259,0,147,102,45
2013,-1167,-1127,-40,90,144,-54
2014,-1050,-1022,-28,136,144,-8
2015,-977,-802,-175,104,84,20
2016,-717,-722,5,13,90,-77
2017,-568,-528,-40,88,18,70
2018,-405,-382,-23,71,92,-21
2019,-265,-377,112,60,78,-18
2020,-184,-142,-42,7,-53,60
2021,34,-13,47,-62,22,-84
2022,58,107,-49,-3,-11,8
2023,175,315,-140,-69,-41,-28
2024,422,439,-17,-33,-16,-17
2025,490,622,-132,8,-70,78
2026,666,637,29,-122,-59,-63
2027,787,747,40,-118,-169,51
2028,935,1003,-68,-187,-212,25
2029,1128,1030,98,-228,-166,-62
2030,1111,1159,-48,-175,-218,43
2031,1260,1296,-36,-234,-162,-72
2032,1424,1420,4,-205,-221,16
2033,1530,1623,-93,-222,-293,71
2034,1695,1658,37,-218,-228,10
2035,1688,1772,-84,-142,-273,131
2036,1785,1835,-50,-216,-233,17
2037,1878,1850,28,-203,-213,10
2038,1909,2041,-132,-233,-259,26
2039,2119,2070,49,-304,-242,-62
2040,2185,2142,43,-244,-313,69
2041,2201,2232,-31,-309,-281,-28
2042,2190,2169,21,-308,-260,-48
2043,2150,2243,-93,-264,-305,41
2044,2310,2235,75,-307,-238,-69
2045,2294,2236,58,-269,-307,38
2046,2251,2307,-56,-319,-328,9
2047,2307,2247,60,-322,-290,-32
2048,2212,2283,-71,-275,-365,90
2049,2248,2243,5,-320,-287,-33
2050,2233,2188,45,-267,-270,3
2051,2148,2207,-59,-326,-325,-1
2052,2180,2071,109,-383,-324,-59
2053,2088,2093,-5,-318,-370,52
2054,2046,2069,-23,-351,-272,-79
2055,1961,1895,66,-271,-240,-31
2056,1832,1862,-30,-248,-282,34
2057,1828,1732,96,-299,-228,-71
2058,1673,1665,8,-215,-296,81
2059,1616,1591,25,-241,-259,18
2060,1547,1405,142,-194,-185,-9
2061,1316,1405,-89,-125,-195,70
2062,1301,1299,2,-157,-113,-44
2063,1208,1169,39,-100,-155,55
2064,1091,1064,27,-147,-155,8
2065,1018,844,174,-115,-94,-21
2066,758,764,-6,-25,-100,75
2067,608,568,40,-99,-29,-70
2068,446,422,24,-81,-104,23
2069,307,418,-111,-70,-88,18
2070,224,183,41,-17,43,-60
2071,7,54,-47,50,-34,84
2072,-17,-66,49,-8,0,-8
2073,-134,-274,140,59,31,28
2074,-382,-398,16,22,7,15
2075,-450,-582,132,-19,60,-79
2076,-625,-597,-28,111,49,62
2077,-745,-706,-39,108,158,-50
2078,-893,-960,67,177,202,-25
2079,-1086,-989,-97,217,157,60
2080,-1070,-1120,50,164,207,-43
2081,-1219,-1256,37,223,150,73
2082,-1382,-1379,-3,195,211,-16
2083,-1489,-1583,94,212,284,-72
2084,-1655,-1617,-38,209,219,-10
2085,-1647,-1731,84,133,263,-130
2086,-1745,-1793,48,205,224,-19
2087,-1837,-1809,-28,193,202,-9
2088,-1868,-1999,131,224,246,-22
2089,-2078,-2029,-49,293,232,61
2090,-2144,-2103,-41,233,303,-70
2091,-2160,-2191,31,300,270,30
2092,-2148,-2127,-21,298,248,50
2093,-2109,-2202,93,253,295,-42
2094,-2269,-2195,-74,296,228,68
2095,-2254,-2195,-59,259,298,-39
2096,-2211,-2266,55,309,318,-9
2097,-2266,-2206,-60,312,281,31
2098,-2172,-2242,70,265,355,-90
2099,-2207,-2202,-5,310,278,32
2100,-2192,-2147,-45,257,259,-2
2101,-2107,-2165,58,316,314,2
2102,-2139,-2030,-109,373,313,60
2103,-2047,-2051,4,308,359,-51
2104,-2005,-2027,22,340,261,79
2105,-1920,-1854,-66,260,230,30
2106,-1792,-1820,28,237,273,-36
2107,-1787,-1692,-95,288,218,70
2108,-1633,-1625,-8,205,285,-80
2109,-1575,-1550,-25,230,248,-18
2110,-1507,-1365,-142,184,174,10
2111,-1276,-1364,88,116,183,-67
2112,-1259,-1259,0,147,102,45
2113,-1167,-1127,-40,90,144,-54
2114,-1050,-1022,-28,136,144,-8
2115,-977,-802,-175,104,84,20
2116,-717,-722,5,13,90,-77
2117,-568,-528,-40,88,18,70
2118,-405,-382,-23,71,92,-21
2119,-265,-377,112,60,78,-18
2120,-184,-142,-42,7,-53,60
2121,34,-13,47,-62,22,-84
2122,58,107,-49,-3,-11,8
2123,175,315,-140,-69,-41,-28
2124,422,439,-17,-33,-16,-17
2125,490,622,-132,8,-70,78
2126,666,637,29,-122,-59,-63
2127,787,747,40,-118,-169,51
2128,935,1003,-68,-187,-212,25
2129,1128,1030,98,-228,-166,-62
2130,1111,1159,-48,-175,-218,43
2131,1260,1296,-36,-234,-162,-72
2132,1424,1420,4,-205,-221,16
2133,1530,1623,-93,-222,-293,71
2134,1695,1658,37,-218,-228,10
2135,1688,1772,-84,-142,-273,131
2136,1785,1835,-50,-216,-233,17
2137,1878,1850,28,-203,-213,10
2138,1909,2041,-132,-233,-259,26
2139,2119,2070,49,-304,-242,-62
2140,2185,2142,43,-244,-313,69
2141,2201,2232,-31,-309,-281,-28
2142,2190,2169,21,-308,-260,-48
2143,2150,2243,-93,-264,-305,41
2144,2310,2235,75,-307,-238,-69
2145,2294,2236,58,-269,-307,38
2146,2251,2307,-56,-319,-328,9
2147,2307,2247,60,-322,-290,-32
2148,2212,2283,-71,-275,-365,90
2149,2248,2243,5,-320,-287,-33
2150,2233,2188,45,-267,-270,3
2151,2148,2207,-59,-326,-325,-1
2152,2180,2071,109,-383,-324,-59
2153,2088,2093,-5,-318,-370,52
2154,2046,2069,-23,-351,-272,-79
2155,1961,1895,66,-271,-240,-31
2156,1832,1862,-30,-248,-282,34
2157,1828,1732,96,-299,-228,-71
2158,1673,1665,8,-215,-296,81
2159,1616,1591,25,-241,-259,18
2160,1547,1405,142,-194,-185,-9
2161,1316,1405,-89,-125,-195,70
2162,1301,1299,2,-157,-113,-44
2163,1208,1169,39,-100,-155,55
2164,1091,1064,27,-147,-155,8
2165,1018,844,174,-115,-94,-21
2166,758,764,-6,-25,-100,75
2167,608,568,40,-99,-29,-70
2168,446,422,24,-81,-104,23
2169,307,418,-111,-70,-88,18
2170,224,183,41,-17,43,-60
2171,7,54,-47,50,-34,84
2172,-17,-66,49,-8,0,-8
2173,-134,-274,140,59,31,28
2174,-382,-398,16,22,7,15
2175,-450,-582,132,-19,60,-79
2176,-625,-597,-28,111,49,62
2177,-745,-706,-39,108,158,-50
2178,-893,-960,67,177,202,-25
2179,-1086,-989,-97,217,157,60
2180,-1070,-1120,50,164,207,-43
2181,-1219,-1256,37,223,150,73
2182,-1382,-1379,-3,195,211,-16
2183,-1489,-1583,94,212,284,-72
2184,-1655,-1617,-38,209,219,-10
2185,-1647,-1731,84,133,263,-130
2186,-1745,-1793,48,205,224,-19
2187,-1837,-1809,-28,193,202,-9
2188,-1868,-1999,131,224,246,-22
2189,-2078,-2029,-49,293,232,61
2190,-2144,-2103,-41,233,303,-70
2191,-2160,-2191,31,300,270,30
2192,-2148,-2127,-21,298,248,50
2193,-2109,-2202,93,253,295,-42
2194,-2269,-2195,-74,296,228,68
2195,-2254,-2195,-59,259,298,-39
2196,-2211,-2266,55,309,318,-9
2197,-2266,-2206,-60,312,281,31
2198,-2172,-2242,70,265,355,-90
2199,-2207,-2202,-5,310,278,32
2200,-2192,-2147,-45,257,259,-2
2201,-2107,-2165,58,316,314,2
2202,-2139,-2030,-109,373,313,60
2203,-2047,-2051,4,308,359,-51
2204,-2005,-2027,22,340,261,79
2205,-1920,-1854,-66,260,230,30
2206,-1792,-1820,28,237,273,-36
