sample_idx,baseband_i,baseband_q
2928,-21570,-8283
2929,-28533,10919
2930,3238,11005
2931,29531,-3171
2932,16865,-11039
2933,-14847,-5182
2934,-25267,6751
2935,-4707,12935
2936,18855,6361
2937,16331,-7926
2938,-6638,-15266
2939,-18872,-6088
2940,-5355,11775
2941,15113,19311
2942,15571,6539
2943,-5072,-14598
2944,-20341,-20266
2945,-9840,-2060
2946,14096,19614
2947,21861,18375
2948,3222,-5031
2949,-20307,-22133
2950,-20763,-11309
2951,3046,13923
2952,23433,20548
2953,16544,-505
2954,-9458,-20917
2955,-24474,-12400
2956,-11110,15007
2957,14795,24260
2958,21626,-492
2959,1470,-28203
2960,-19409,-18559
2961,-15756,19496
2962,5026,34306
2963,16066,2806
2964,6971,-33640
2965,-7644,-24794
2966,-11455,18094
2967,-2195,37151
2968,10052,6456
2969,10152,-32999
2970,-5233,-28056
2971,-16720,14561
2972,-4756,37117
2973,17931,10063
2974,18413,-28896
2975,-8121,-28337
2976,-26706,8455
2977,-10143,31501
2978,21470,12296
2979,25552,-20588
2980,-5451,-23882
2981,-30838,2221
2982,-15063,20040
2983,21541,8483
2984,28465,-11986
2985,-4100,-12515
2986,-30850,3824
2987,-15589,12172
2988,19584,3540
2989,27604,-8461
2990,-17,-9217
2991,-25571,1566
2992,-17046,10965
2993,12177,7200
2994,24019,-5891
2995,5068,-13218
2996,-18538,-6249
2997,-16408,8109
2998,7005,14165
2999,19641,3724
3000,5248,-12067
3001,-15663,-13913
3002,-14847,1777
3003,5865,17505
3004,18424,14052
3005,6069,-6210
3006,-14934,-19251
3007,-16141,-8131
3008,4909,13969
3009,19859,19078
3010,8011,-132
3011,-15284,-20383
3012,-19682,-16077
3013,859,8387
3014,20703,22300
3015,14216,7313
3016,-11069,-17158
3017,-22332,-18803
3018,-4254,4393
3019,19912,21719
3020,18750,10397
3021,-6556,-14686
3022,-24036,-20317
3023,-11525,1175
3024,15332,21057
3025,22515,12360
3026,775,-13226
3027,-21834,-20582
3028,-15978,546
3029,10637,20885
3030,23569,12352
3031,6132,-13193
3032,-19195,-20621
3033,-19639,736
3034,5298,22097
3035,23513,13436
3036,11756,-14761
3037,-14759,-23852
3038,-21399,226
3039,494,25330
3040,21326,15990
3041,13268,-16333
3042,-12265,-27255
3043,-20996,-305
3044,-1759,28497
3045,19466,18525
3046,14567,-18086
3047,-9288,-31042
3048,-20021,-1147
3049,-4285,31514
3050,16017,21340
3051,14632,-19099
3052,-5017,-34457
3053,-16601,-2628
3054,-6201,33344
3055,11167,23760
3056,12770,-18575
3057,-2461,-35471
3058,-13689,-3552
3059,-6502,33429
3060,8593,24543
3061,11625,-18211
3062,-509,-36077
3063,-11246,-4304
3064,-6819,33534
3065,6147,25288
3066,10511,-17871
3067,1163,-36602
3068,-9334,-5020
3069,-7351,33570
3070,4523,26119
3071,10615,-17216
3072,2483,-36940
3073,-9200,-5899
3074,-8651,33288
3075,3522,26701
3076,11059,-16647
3077,3516,-37173
3078,-9247,-6671
3079,-9600,32966
3080,3129,27004
3081,11352,-16533
3082,3919,-37210
3083,-8871,-6670
3084,-9738,32657
3085,2790,27425
3086,11933,-15903
3087,4154,-37892
3088,-9667,-6184
3089,-9537,32626
3090,-78,27503
3091,1742,3610
3092,-1160,-999
3093,45,2227
3094,1488,271
3095,177,-313
3096,-1075,42
3097,-1056,-384
3098,58,625
3099,1291,1067
3100,1323,-52
3101,252,-998
3102,-786,-1126
3103,-635,10
3104,443,1581
3105,943,1177
3106,444,-1086
3107,-221,-1956
3108,-518,-117
3109,-369,1830
3110,267,1466
3111,848,-481
3112,384,-1450
3113,-777,-257
3114,-857,1323
3115,507,1131
3116,1327,-380
3117,431,-1144
3118,-896,-281
3119,-1083,966
3120,34,1094
3121,1066,424
3122,323,-79
3123,-1383,-467
3124,-1462,-613
3125,181,-138
3126,1327,123
3127,991,-400
3128,-175,-838
3129,-879,-672
3130,-103,-110
3131,1164,662
3132,1238,922
3133,289,-101
3134,-753,-1480
3135,-1008,-1190
3136,121,654
3137,1277,1382
3138,879,-65
3139,-369,-1465
3140,-1094,-815
3141,-659,1055
3142,544,1697
3143,1144,150
3144,504,-1635
3145,-677,-1422
3146,-1221,313
3147,-337,1321
3148,1209,431
3149,1523,-1033
3150,-110,-980
3151,-1707,249
3152,-709,887
3153,1715,832
3154,1984,409
3155,-136,-470
3156,-1639,-620
3157,-1027,400
3158,559,953
3159,1396,418
3160,607,-400
3161,-765,-780
3162,-483,-260
3163,1245,440
3164,1827,238
3165,682,-482
3166,-671,-917
3167,-1218,-659
3168,-633,277
3169,345,780
3170,394,52
3171,-342,-949
3172,-717,-1020
3173,-204,-56
3174,835,997
3175,1306,653
3176,541,-1074
3177,-561,-1746
3178,-702,-10
3179,101,1823
3180,795,1101
3181,612,-1228
3182,-388,-2065
3183,-1276,-540
3184,-850,1239
3185,670,1290
3186,1491,-401
3187,543,-1731
3188,-1043,-490
3189,-1155,1722
3190,456,1640
3191,1459,3
3192,504,-614
3193,-824,-188
3194,-992,437
3195,-172,948
3196,800,523
3197,614,-621
3198,-963,-618
3199,-1599,427
3200,15,638
3201,1630,460
3202,1236,755
3203,-216,384
3204,-919,-324
3205,-274,-18
3206,971,292
3207,1424,-337
3208,468,-878
3209,-702,-630
3210,-633,119
3211,236,794
3212,683,776
3213,387,-85
3214,-307,-954
3215,-497,-492
3216,245,874
3217,803,945
3218,299,-429
3219,-578,-1027
3220,-661,118
3221,345,1689
3222,1127,1667
3223,528,-296
3224,-406,-1785
3225,-492,-688
3226,-152,1623
3227,280,2160
3228,598,239
3229,-40,-1749
3230,-1223,-1297
3231,-1271,936
3232,21,1866
3233,1176,348
3234,865,-1407
3235,-779,-1211
3236,-1740,554
3237,-441,1585
3238,1465,319
3239,1255,-1619
3240,-627,-1472
3241,-1419,502
3242,-392,1587
3243,850,603
3244,1244,-782
3245,499,-931
3246,-800,-299
3247,-666,198
3248,963,75
3249,1430,-773
3250,91,-1107
3251,-1075,-70
3252,-791,1037
3253,427,1138
3254,831,464
3255,-295,-407
3256,-1316,-418
3257,-858,645
3258,502,1234
3259,1206,500
3260,163,-486
3261,-1374,-647
3262,-1017,-121
3263,762,443
3264,1298,580
3265,-103,174
3266,-1590,-207
3267,-1425,84
3268,232,698
3269,1583,744
3270,1012,-89
3271,-738,-893
3272,-1144,-485
3273,329,512
3274,1247,676
3275,226,-25
3276,-1030,-941
3277,-857,-1033
3278,225,456
3279,1217,1651
3280,1531,561
3281,567,-1030
3282,-898,-868
3283,-941,319
3284,352,1075
3285,943,708
3286,196,-743
3287,-516,-1497
3288,-320,-141
3289,262,1346
3290,655,666
3291,427,-921
3292,-448,-1174
3293,-656,-168
3294,336,744
3295,843,447
3296,-64,-1011
3297,-1152,-1637
3298,-1020,-88
3299,236,1575
3300,1075,934
3301,671,-1060
3302,56,-1569
3303,114,193
3304,531,1698
3305,800,808
3306,545,-1043
3307,-242,-1449
3308,-692,-31
3309,-50,1644
3310,1040,1348
3311,1194,-865
3312,63,-1811
3313,-851,92
3314,-123,2023
3315,1015,1263
3316,624,-824
3317,-652,-1358
3318,-1177,270
3319,-584,2005
3320,613,1291
3321,1137,-1323
3322,171,-2253
3323,-969,-222
3324,-659,1956
3325,730,1665
3326,1221,-452
3327,-228,-1653
3328,-1599,-357
3329,-805,1790
3330,757,1820
3331,1035,-464
3332,103,-1883
3333,-884,-641
3334,-669,1004
3335,618,674
3336,1108,-940
3337,-19,-1653
3338,-1386,-337
3339,-1358,1457
3340,-35,1220
3341,709,-507
3342,-130,-1104
3343,-1159,-30
3344,-839,1215
3345,519,1155
3346,1271,-424
3347,458,-1484
3348,-608,-180
3349,-347,1698
3350,616,1416
3351,935,-381
3352,240,-1081
3353,-625,213
3354,-230,1783
3355,911,1450
3356,1027,-428
3357,472,-1339
3358,226,-437
3359,60,533
3360,73,547
3361,365,360
3362,417,235
3363,127,-11
3364,-97,73
3365,159,241
3366,490,-118
3367,115,-332
3368,-388,-5
3369,-303,192
3370,-184,154
3371,-328,63
3372,-438,-73
3373,-400,94
3374,-162,362
3375,103,201
3376,88,-55
3377,-244,-192
3378,-519,-373
3379,-410,-310
3380,-337,-175
3381,-402,-306
3382,-103,-203
3383,89,68
3384,-135,-29
3385,-2,-104
3386,309,9
3387,261,-37
3388,245,-101
3389,84,-182
3390,-460,-289
3391,-557,-82
3392,-118,106
3393,125,-167
3394,186,-447
3395,125,-277
3396,-77,164
3397,146,412
3398,596,335
3399,384,257
3400,-235,157
3401,-501,-117
3402,-383,-122
3403,-155,272
3404,-100,417
3405,-191,18
3406,-126,-426
3407,-118,-432
3408,-226,-90
3409,-27,200
3410,42,119
3411,-375,-277
3412,-551,-528
3413,-418,-538
3414,-327,-479
3415,-32,-12
3416,245,719
3417,186,864
3418,81,600
3419,65,611
3420,108,574
3421,83,219
3422,-112,110
3423,-248,375
3424,-296,567
3425,-243,584
3426,101,326
3427,336,-275
3428,108,-525
3429,-145,-56
3430,-39,266
3431,268,-81
3432,306,-542
3433,-33,-753
3434,-92,-717
3435,290,-204
3436,397,471
3437,237,343
3438,278,-426
3439,155,-594
3440,-262,-204
3441,-309,-305
3442,134,-669
3443,441,-550
3444,203,-386
3445,-235,-434
3446,-229,-105
3447,147,331
3448,298,294
3449,-48,144
3450,-639,9
3451,-674,-222
3452,65,-178
3453,490,-56
3454,195,-228
3455,-52,-238
3456,-222,-45
3457,-389,-110
3458,-51,-204
3459,274,-126
3460,-25,-308
3461,-163,-833
3462,180,-1018
3463,310,-434
3464,49,309
3465,-303,489
3466,-449,186
3467,-231,-49
3468,99,197
3469,202,442
3470,-5,-99
3471,-164,-782
3472,1,-546
3473,56,246
3474,-50,710
3475,63,533
3476,74,29
3477,177,-199
3478,715,-57
3479,618,140
3480,-81,133
3481,-13,-250
3482,214,-577
3483,-327,-190
3484,-560,521
3485,104,563
3486,591,-41
3487,346,-419
3488,36,-338
3489,-120,-27
3490,-245,392
3491,45,279
3492,122,-400
3493,-588,-387
3494,-646,316
3495,124,578
3496,180,516
3497,-14,327
3498,320,-279
3499,189,-610
3500,-323,-233
3501,37,130
3502,706,60
3503,413,-260
3504,-136,-406
3505,-11,-96
3506,130,142
3507,37,-62
3508,139,-194
3509,95,-84
3510,29,27
3511,463,305
3512,453,535
3513,-427,96
3514,-708,-606
3515,-235,-637
3516,-19,-82
3517,300,279
3518,587,36
3519,77,-375
3520,-250,-312
3521,134,-81
3522,185,-102
3523,-16,4
3524,104,296
3525,23,516
3526,-363,562
3527,-318,233
3528,195,9
3529,443,173
3530,240,-19
3531,48,-75
3532,129,615
3533,334,632
3534,144,-126
3535,-528,-180
3536,-637,-145
3537,104,-607
3538,524,-266
3539,483,558
3540,659,347
3541,594,-178
3542,95,107
3543,16,336
3544,291,-91
3545,134,-364
3546,-154,-230
3547,154,-114
3548,682,25
3549,549,138
3550,-38,-95
3551,-251,-248
3552,-174,77
3553,-148,46
3554,40,-494
3555,144,-367
3556,-161,27
3557,-422,-290
3558,-379,-251
3559,-52,448
3560,433,496
3561,357,72
3562,-157,-105
3563,-150,-76
3564,-112,417
3565,-533,693
3566,-429,-301
3567,27,-1199
3568,-189,-541
3569,-425,384
3570,-19,292
3571,196,-120
3572,-206,-144
3573,-567,5
3574,-317,165
3575,275,210
3576,301,-179
3577,-382,-512
3578,-791,12
3579,-571,693
3580,-103,447
3581,438,-295
3582,561,-671
3583,142,-563
3584,-114,-186
3585,-274,208
3586,-545,379
3587,-337,162
3588,129,-205
3589,258,-82
3590,262,376
3591,167,297
3592,-69,-182
3593,-56,-232
3594,155,57
3595,159,29
3596,4,-214
3597,-18,-139
3598,-109,35
3599,-453,-12
3600,-334,111
3601,310,251
3602,371,81
3603,-35,185
3604,-164,375
3605,-248,153
3606,-271,252
3607,-284,456
3608,-562,-122
3609,-465,-638
3610,-26,-421
3611,67,-74
3612,179,192
3613,354,278
3614,287,27
3615,291,-64
3616,195,180
3617,12,217
3618,215,-56
3619,261,-357
3620,-173,-503
3621,-233,-70
3622,323,653
3623,638,492
3624,198,-259
3625,-308,-328
3626,-146,78
3627,157,83
3628,5,-386
3629,-130,-700
3630,23,-381
3631,66,46
3632,107,80
3633,316,-43
3634,80,-187
3635,-445,-156
3636,-311,71
3637,45,-55
3638,-71,-565
3639,-103,-942
3640,85,-874
3641,141,-280
3642,208,396
3643,259,426
3644,195,-3
3645,112,8
3646,65,386
3647,223,355
3648,448,117
3649,313,114
3650,-160,193
3651,-367,443
3652,122,595
3653,481,148
3654,79,-240
3655,-33,-224
3656,386,-413
3657,368,-487
3658,110,-165
3659,29,-141
3660,-162,-160
3661,-421,300
3662,-484,502
3663,-127,152
3664,403,-72
3665,368,11
3666,6,183
3667,94,293
3668,314,146
3669,33,-118
3670,-495,-103
3671,-468,112
3672,353,128
3673,964,-52
3674,469,-150
3675,-520,-81
3676,-933,84
3677,-440,170
3678,296,104
3679,201,69
3680,-458,32
3681,-563,-8
3682,-248,167
3683,-86,31
3684,-24,-732
3685,-25,-924
3686,-47,-226
3687,-80,89
3688,-182,-35
3689,-250,6
3690,-332,-168
3691,-386,-436
3692,-336,-441
3693,-429,-546
3694,-496,-454
3695,-268,47
3696,-83,109
3697,-41,-104
3698,-7,-7
3699,1,-187
3700,160,-392
3701,295,116
3702,42,389
3703,-204,-26
3704,-65,-125
3705,218,55
3706,353,-41
3707,158,-83
3708,-157,71
3709,-231,184
3710,-204,171
3711,-279,31
3712,-555,-42
3713,-798,-111
3714,-271,-416
3715,515,-408
3716,413,155
3717,161,335
3718,399,-31
3719,353,-155
3720,189,-125
3721,184,-272
3722,-83,-293
3723,-18,-129
3724,355,-15
3725,-59,-3
3726,-616,-26
3727,-428,19
3728,-161,157
3729,-20,357
3730,146,363
3731,-59,-79
3732,-487,-532
3733,-634,-571
3734,-425,-384
3735,-77,-160
3736,8,-177
3737,-361,-490
3738,-721,-539
3739,-443,-315
3740,293,-240
3741,679,-96
3742,593,190
3743,559,168
3744,571,-153
3745,298,-266
3746,-203,-19
3747,-554,121
3748,-338,-104
3749,200,-253
3750,332,-53
3751,111,156
3752,-188,109
3753,-587,-87
3754,-461,-173
3755,165,-26
3756,176,126
3757,-174,31
3758,-97,-68
3759,83,162
3760,373,341
3761,829,21
3762,634,-396
3763,-159,-558
3764,-363,-648
3765,196,-509
3766,433,-12
3767,37,323
3768,-164,118
3769,-66,-217
3770,-174,-37
3771,-231,369
3772,-182,198
3773,-395,-171
3774,-159,16
3775,712,303
3776,627,179
3777,-329,46
3778,-241,246
3779,391,443
3780,103,186
3781,-278,-273
3782,-151,-298
3783,-279,116
3784,-534,420
3785,-385,261
3786,-102,-198
3787,-40,-472
3788,-26,-294
3789,141,-37
3790,142,-150
3791,-3,-225
3792,220,89
3793,511,154
3794,495,-157
3795,472,-181
3796,501,46
3797,610,184
3798,582,193
3799,78,116
3800,-99,141
3801,130,127
3802,-305,-154
3803,-617,-302
3804,-49,-150
3805,71,-15
3806,-353,43
3807,-295,34
3808,-174,-3
3809,-367,-7
3810,-375,-91
3811,-166,-97
3812,61,34
3813,348,-71
3814,412,-230
3815,-26,-169
3816,-376,-251
3817,-211,-305
3818,-203,48
3819,-433,213
3820,-145,-82
3821,381,-174
3822,494,-33
3823,401,-157
3824,375,-339
3825,319,-275
3826,23,-100
3827,-317,141
3828,-203,236
3829,-69,-64
3830,-357,-258
3831,-404,-63
3832,-372,-34
3833,-723,-96
3834,-637,209
3835,-250,298
3836,-241,-93
3837,24,-144
3838,302,20
3839,161,-147
3840,472,-76
3841,739,241
3842,314,58
3843,227,-235
3844,292,-98
3845,-91,-28
3846,-170,-248
3847,18,-440
3848,53,-649
3849,210,-757
3850,401,-354
3851,477,76
3852,382,-56
3853,60,-90
3854,-180,336
3855,-312,550
3856,-390,440
3857,-271,265
3858,-320,-58
3859,-422,-196
3860,-2,3
3861,260,-122
3862,-185,-442
3863,-401,-161
3864,-137,243
3865,-189,74
3866,-369,-16
3867,-47,308
3868,320,263
3869,94,-242
3870,-232,-395
3871,44,-163
3872,265,-51
3873,-281,102
3874,-497,310
3875,231,115
3876,507,-196
3877,-152,-205
3878,-592,-171
3879,-380,-121
3880,8,34
3881,68,77
3882,-409,-26
3883,-807,-110
3884,-520,-7
3885,-113,162
3886,-108,119
3887,-96,125
3888,109,313
3889,305,301
3890,279,176
3891,-195,145
3892,-411,54
3893,153,-31
3894,307,-67
3895,-183,-182
3896,-134,-219
3897,95,7
3898,-104,294
3899,-160,411
3900,-88,535
3901,-128,727
3902,-156,655
3903,-249,341
3904,-223,33
3905,-71,-243
3906,-55,-341
3907,18,-231
3908,91,-96
3909,146,157
3910,367,373
3911,145,53
3912,-368,-404
3913,-116,-81
3914,380,635
3915,318,666
3916,109,82
3917,-68,-395
3918,-164,-411
3919,-95,5
3920,-154,259
3921,-149,-34
3922,-27,-192
3923,-147,182
3924,-25,326
3925,351,-125
3926,217,-428
3927,96,-256
3928,368,-73
3929,228,-19
3930,-53,102
3931,129,310
3932,81,362
3933,-348,93
3934,-292,95
3935,54,512
3936,-141,209
3937,-326,-627
3938,155,-506
3939,365,232
3940,33,360
3941,69,31
3942,125,-58
3943,-214,212
3944,-278,358
3945,-246,187
3946,-456,174
3947,-360,261
3948,-66,190
3949,-92,235
3950,-237,129
3951,-164,-200
3952,30,-102
3953,39,72
3954,-2,-141
3955,304,-205
3956,499,-99
3957,61,-110
3958,-190,-151
3959,187,-242
3960,235,-207
3961,8,48
3962,239,229
3963,264,187
3964,1,-212
3965,319,-554
3966,537,-119
3967,104,422
3968,-70,300
3969,47,194
3970,23,349
3971,137,237
3972,120,18
3973,-346,-1
3974,-419,-41
3975,375,-248
3976,975,-438
3977,567,-530
3978,-110,-545
3979,-249,-354
3980,37,-118
3981,223,-50
3982,-208,87
3983,-913,64
3984,-963,-400
3985,-477,-580
3986,-290,-234
3987,-534,-60
3988,-642,-96
3989,-237,28
3990,205,101
3991,200,-245
3992,220,-689
3993,403,-576
3994,51,-207
3995,-504,-171
3996,-293,-18
3997,120,415
3998,-41,508
3999,-194,344
4000,-122,46
4001,-97,-621
4002,220,-890
4003,655,-152
4004,605,678
4005,223,799
4006,-104,443
4007,-144,123
4008,94,17
4009,333,-104
4010,510,-128
4011,561,172
4012,387,396
4013,216,392
4014,185,330
4015,323,28
4016,526,-219
4017,347,-70
4018,-15,-179
4019,107,-589
4020,400,-426
4021,182,178
4022,-406,565
4023,-725,559
4024,-439,164
4025,68,-153
4026,282,-233
4027,266,-446
4028,64,-298
4029,-374,279
4030,-538,296
4031,-154,-24
4032,326,11
4033,530,120
4034,253,99
4035,-368,32
4036,-625,96
4037,-374,258
4038,-114,14
4039,1,-384
4040,25,-300
4041,53,7
4042,41,194
4043,-231,161
4044,-463,-107
4045,-360,-295
4046,-158,-356
4047,78,-401
4048,278,-297
4049,125,-192
4050,-318,-207
4051,-430,-99
4052,158,88
4053,706,19
4054,688,-271
4055,771,-244
4056,883,217
4057,378,413
4058,-184,116
4059,-304,-40
4060,-339,130
4061,-335,160
4062,-226,-102
4063,-278,-340
4064,-401,-389
4065,-147,-476
4066,179,-777
4067,-32,-909
4068,-136,-318
4069,267,573
4070,249,732
4071,-43,378
4072,56,300
4073,8,85
4074,-2,-427
4075,497,-495
4076,685,-411
4077,414,-519
4078,397,-180
4079,689,53
4080,868,-347
4081,513,-79
4082,110,569
4083,334,125
4084,393,-345
4085,11,-7
4086,44,62
4087,154,-18
4088,-105,74
4089,-143,-220
4090,-66,-375
4091,-190,-163
4092,44,-288
4093,604,-166
4094,608,532
4095,77,589
