idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
1232,12008,14132,-2124,22162,23805,-1643
1233,15972,25051,-9079,28374,21889,6485
1234,24644,34329,-9685,9748,6282,3466
1235,29642,28903,739,-6418,-9240,2822
1236,20497,10243,10254,-7134,-13378,6244
1237,12413,3090,9323,-23421,-28778,5357
1238,4346,-1072,5418,-37817,-36251,-1566
1239,-12706,-20126,7420,-28354,-19373,-8981
1240,-24710,-31569,6859,-21139,-12510,-8629
1241,-28719,-25258,-3461,-13384,-9402,-3982
1242,-29445,-19104,-10341,5872,12150,-6278
1243,-15642,-9137,-6505,13046,21651,-8605
1244,2318,7064,-4746,19112,18549,563
1245,5804,14448,-8644,35788,27388,8400
1246,12618,20033,-7415,26900,21498,5402
1247,29121,29174,-53,4034,-1620,5654
1248,30758,25590,5168,3434,-7199,10633
1249,19782,14960,4822,-4992,-13631,8639
1250,11227,9057,2170,-29014,-33830,4816
1251,-610,-4150,3540,-30512,-34247,3735
1252,-14005,-21089,7084,-23056,-22721,-335
1253,-24287,-26947,2660,-22407,-18823,-3584
1254,-33918,-28565,-5353,-6742,-3518,-3224
1255,-29049,-23405,-5644,9190,12564,-3374
1256,-10101,-4058,-6043,13405,14475,-1070
1257,-2650,8660,-11310,28938,26776,2162
1258,1191,10249,-9058,36323,34349,1974
1259,20140,21634,-1494,18805,12411,6394
1260,31943,32070,-127,11663,-1095,12758
1261,25292,24963,329,9048,131,8917
1262,18154,14862,3292,-13374,-19122,5748
1263,8287,5981,2306,-24528,-35481,10953
1264,-7581,-8745,1164,-19474,-27586,8112
1265,-16971,-21707,4736,-24604,-22531,-2073
1266,-24582,-30932,6350,-18809,-14643,-4166
1267,-31152,-33026,1874,2632,5115,-2483
1268,-22876,-17064,-5812,9077,12208,-3131
1269,-11525,179,-11704,16716,19510,-2794
1270,-7358,2561,-9919,34938,37051,-2113
1271,7342,11139,-3797,30635,28010,2625
1272,26580,29045,-2465,16675,5607,11068
1273,28233,30679,-2446,15189,5054,10135
1274,22209,19749,2460,422,-4422,4844
1275,16188,11318,4870,-19358,-29120,9762
1276,1049,-510,1559,-18642,-30609,11967
1277,-12092,-14346,2254,-21972,-22959,987
1278,-17071,-24761,7690,-27996,-22027,-5969
1279,-26159,-33535,7376,-9123,-5963,-3160
1280,-28978,-27923,-1055,7750,10104,-2354
1281,-17645,-7871,-9774,9749,13658,-3909
1282,-10360,803,-11163,25588,29281,-3693
1283,-2675,3377,-6052,36530,36868,-338
1284,17385,20521,-3136,23600,15668,7932
1285,28927,32823,-3896,16963,5324,11639
1286,24701,25315,-614,11010,5169,5841
1287,20159,15477,4682,-11394,-17455,6061
1288,9805,6300,3505,-20501,-33106,12605
1289,-6985,-7928,943,-18016,-25286,7270
1290,-14995,-19895,4900,-26927,-23080,-3847
1291,-21498,-30061,8563,-20793,-16020,-4773
1292,-29757,-33667,3910,2248,4446,-2198
1293,-23546,-17905,-5641,8721,11812,-3091
1294,-12310,-594,-11716,16140,19530,-3390
1295,-7561,1746,-9307,34684,37131,-2447
1296,7181,10799,-3618,30821,27934,2887
1297,26378,29154,-2776,17139,5885,11254
1298,28157,30829,-2672,15535,5620,9915
1299,21960,19738,2222,276,-4146,4422
1300,15741,11297,4444,-20068,-29586,9518
1301,783,-320,1103,-19122,-31497,12375
1302,-12792,-14689,1897,-20976,-23216,2240
1303,-19074,-25710,6636,-26201,-21460,-4741
1304,-28170,-33833,5663,-8240,-5198,-3042
1305,-28638,-27411,-1227,8158,10714,-2556
1306,-15470,-6502,-8968,10930,13570,-2640
1307,-8725,3281,-12006,27048,29001,-1953
1308,-1315,5271,-6586,36060,37078,-1018
1309,19921,20896,-975,20001,13618,6383
1310,31488,32900,-1412,13306,251,13055
1311,24877,25113,-236,9760,1743,8017
1312,17917,14937,2980,-14020,-18819,4799
1313,7973,5991,1982,-26151,-36042,9891
1314,-7762,-9824,2062,-20392,-27616,7224
1315,-18303,-22592,4289,-23647,-21892,-1755
1316,-28124,-28888,764,-17752,-14068,-3684
1317,-33751,-30263,-3488,3382,5990,-2608
1318,-19432,-15427,-4005,11108,13368,-2260
1319,-3049,5119,-8168,19473,18025,1448
1320,-722,10365,-11087,36981,33396,3585
1321,9906,15250,-5344,28088,25140,2948
1322,29118,28239,879,7410,83,7327
1323,30672,27681,2991,7238,-3883,11121
1324,19649,16692,2957,-3759,-10994,7235
1325,11366,9416,1950,-29919,-33398,3479
1326,-115,-4731,4616,-32123,-33714,1591
1327,-15142,-22614,7472,-23471,-21838,-1633
1328,-26091,-26519,428,-20739,-18405,-2334
1329,-32455,-22621,-9834,-4320,-877,-3443
1330,-25834,-16491,-9343,11684,19085,-7401
1331,-4912,-1206,-3706,13792,18204,-4412
1332,7216,12416,-5200,26600,21457,5143
1333,9528,18728,-9200,34427,26983,7444
1334,21876,28253,-6377,11814,8460,3354
1335,30685,28578,2107,-4227,-8556,4329
1336,22068,13458,8610,-4139,-11501,7362
1337,13123,5522,7601,-22488,-27768,5280
1338,3760,-275,4035,-37200,-36450,-750
1339,-15409,-20221,4812,-25824,-17263,-8561
1340,-27253,-32680,5427,-18870,-8583,-10287
1341,-24613,-25173,560,-11559,-7279,-4280
1342,-19854,-15508,-4346,11804,17399,-5595
1343,-9457,-6571,-2886,21259,33809,-12550
1344,7284,7994,-710,17719,25926,-8207
1345,17590,21076,-3486,24246,22632,1614
1346,26221,30010,-3789,18397,14706,3691
1347,32495,32046,449,-3218,-5773,2555
1348,20004,16055,3949,-10682,-12948,2266
1349,4025,-4434,8459,-18900,-18065,-835
1350,1150,-9280,10430,-36848,-33667,-3181
1351,-9896,-14999,5103,-28058,-25291,-2767
1352,-29200,-28288,-912,-6388,199,-6587
1353,-30574,-26904,-3670,-6058,4715,-10773
1354,-19515,-16029,-3486,4344,11845,-7501
1355,-11198,-8987,-2211,31133,33702,-2569
1356,1286,6269,-4983,33445,32083,1362
1357,17260,24887,-7627,23306,18533,4773
1358,25818,27762,-1944,19898,16515,3383
1359,28666,21572,7094,3268,-148,3416
1360,22656,14468,8188,-14113,-22766,8653
1361,2955,457,2498,-15193,-22204,7011
1362,-11171,-13896,2725,-23510,-20662,-2848
1363,-14323,-23398,9075,-30448,-23482,-6966
1364,-24058,-33198,9140,-10083,-6780,-3303
1365,-28264,-28937,673,7950,9784,-1834
1366,-16466,-7379,-9087,10390,13324,-2934
1367,-9170,2719,-11889,26672,29105,-2433
1368,-1429,4560,-5989,36225,37473,-1248
1369,20173,20805,-632,18060,13236,4824
1370,32721,32247,474,10374,-2096,12470
1371,25234,24266,968,8741,-581,9322
1372,15595,14847,748,-17251,-20606,3355
1373,6647,4372,2275,-34148,-37672,3524
1374,-8056,-14329,6273,-26203,-27239,1036
1375,-21246,-26098,4852,-22531,-20372,-2159
1376,-28963,-24564,-4399,-14314,-12041,-2273
1377,-30432,-19679,-10753,6080,12114,-6034
1378,-15436,-9282,-6154,13632,21517,-7885
1379,6017,7235,-1218,17225,17833,-608
1380,12779,18740,-5961,30164,23630,6534
1381,18116,28217,-10101,22977,17526,5451
1382,28624,33805,-5181,-1845,-3817,1972
1383,22836,18623,4213,-9259,-11582,2323
1384,10338,-795,11133,-16514,-18994,2480
1385,5807,-3552,9359,-35626,-36514,888
1386,-9021,-11950,2929,-28555,-27370,-1185
1387,-29252,-28844,-408,-8091,-674,-7417
1388,-30277,-27809,-2468,-8168,3081,-11249
1389,-19727,-16930,-2797,3608,10125,-6517
1390,-11159,-9445,-1714,31269,33667,-2398
1391,1836,6437,-4601,32903,31993,910
1392,18037,24999,-6962,22868,17466,5402
1393,25684,28250,-2566,19647,16102,3545
1394,25445,20873,4572,1843,-1088,2931
1395,19037,12637,6400,-16846,-26359,9513
1396,2241,217,2024,-16985,-26415,9430
1397,-13255,-14904,1649,-20805,-21742,937
1398,-20792,-25581,4789,-25200,-21431,-3769
1399,-30522,-32186,1664,-7748,-4649,-3099
1400,-28687,-26498,-2189,9305,11571,-2266
1401,-8275,-3935,-4340,13398,13884,-486
1402,1373,10724,-9351,29103,24844,4259
1403,3478,12457,-8979,37540,32190,5350
1404,20907,23045,-2138,13263,10935,2328
1405,31905,28329,3576,-2919,-8151,5232
1406,23188,15578,7610,-1603,-10609,9006
1407,14333,7922,6411,-21421,-26658,5237
1408,3323,815,2508,-37243,-36722,-521
1409,-16726,-20562,3836,-23688,-16269,-7419
1410,-28581,-32654,4073,-16792,-5686,-11106
1411,-24830,-24873,43,-10950,-5775,-5175
1412,-16824,-15389,-1435,16002,19142,-3140
1413,-7164,-5266,-1898,29680,37298,-7618
1414,7656,11779,-4123,23076,27374,-4298
1415,21241,24292,-3051,22644,21469,1175
1416,29642,24777,4865,14520,12240,2280
1417,31319,20152,11167,-5929,-11745,5816
1418,15932,9784,6148,-13373,-20480,7107
1419,-6156,-7047,891,-17347,-17766,419
1420,-13140,-18968,5828,-29866,-23679,-6187
1421,-18917,-27484,8567,-22778,-17210,-5568
1422,-29583,-33054,3471,1991,3860,-1869
1423,-21153,-18185,-2968,10444,12057,-1613
1424,-5843,3423,-9266,17694,18435,-741
1425,-2691,7356,-10047,36647,34221,2426
1426,9969,14027,-4058,28036,26262,1774
1427,29663,28383,1280,2213,-1262,3475
1428,29834,24180,5654,1084,-8638,9722
1429,19465,12842,6623,-6445,-14856,8411
1430,10448,7884,2564,-33244,-35107,1863
1431,-6007,-8976,2969,-32926,-28884,-4042
1432,-23774,-29303,5529,-18489,-8162,-10327
1433,-27875,-29944,2069,-17039,-8709,-8330
1434,-21008,-20049,-959,1133,3448,-2315
1435,-12251,-10858,-1393,27359,32557,-5198
1436,-403,3384,-3787,27604,33502,-5898
1437,15076,19826,-4750,22412,22234,178
1438,25907,26296,-389,20848,19417,1431
1439,29068,22184,6884,2845,-233,3078
1440,22536,14300,8236,-14284,-22613,8329
1441,3296,1325,1971,-15717,-22329,6612
1442,-13342,-14714,1372,-21540,-21270,-270
1443,-20121,-25317,5196,-25570,-21739,-3831
1444,-30131,-31276,1145,-8126,-4699,-3427
1445,-29193,-26446,-2747,9282,11310,-2028
1446,-6856,-4246,-2610,13757,14148,-391
1447,5164,12278,-7114,27441,23326,4115
1448,6465,15562,-9097,35793,28939,6854
1449,21885,26204,-4319,12580,9794,2786
1450,29487,28483,1004,-7618,-8988,1370
1451,17420,9013,8407,-8716,-13269,4553
1452,10699,-708,11407,-25135,-28426,3291
1453,1727,-2947,4674,-37026,-37667,641
1454,-21072,-21265,193,-15947,-13391,-2556
1455,-32147,-30869,-1278,-4133,5207,-9340
1456,-24633,-20132,-4501,-5021,4745,-9766
1457,-15657,-12661,-2996,19945,23338,-3393
1458,-3764,-1890,-1874,38255,36884,1371
1459,14642,20804,-6162,25558,17646,7912
1460,26735,31941,-5206,19306,8831,10475
1461,24915,25162,-247,11842,8534,3308
1462,16556,15791,765,-16964,-19182,2218
1463,6825,4465,2360,-30933,-37698,6765
1464,-7397,-12462,5065,-24115,-26492,2377
1465,-21625,-25048,3423,-23037,-21321,-1716
1466,-27195,-24931,-2264,-13202,-12261,-941
1467,-24705,-17610,-7095,9296,15448,-6152
1468,-12682,-7735,-4947,17157,27209,-10052
1469,6682,7138,-456,17445,22064,-4619
1470,19377,21554,-2177,23985,22953,1032
1471,27307,28519,-1212,16760,13768,2992
1472,33323,28065,5258,-3556,-7286,3730
1473,18391,14741,3650,-12225,-15042,2817
1474,-6122,-6654,532,-18167,-17093,-1074
1475,-11134,-18232,7098,-31488,-24776,-6712
1476,-15707,-25835,10128,-24532,-17861,-6671
1477,-28999,-33506,4507,1279,2673,-1394
1478,-20708,-19120,-1588,11165,11920,-755
1479,-3492,4724,-8216,18028,18472,-444
1480,-1148,9013,-10161,36567,32539,4028
1481,10434,14649,-4215,28642,25392,3250
1482,29443,28982,461,349,-1226,1575
1483,26557,21807,4750,-4280,-10531,6251
1484,15690,6318,9372,-10493,-16782,6289
1485,9222,3349,5873,-34637,-36138,1501
1486,-9453,-10230,777,-29352,-28702,-650
1487,-29253,-29622,369,-6979,-486,-6493
1488,-29387,-26866,-2521,-7824,3608,-11432
1489,-20312,-16367,-3945,3715,9846,-6131
1490,-10533,-9435,-1098,33956,34474,-518
1491,6141,9495,-3354,32879,29469,3410
1492,23338,29118,-5780,17924,7701,10223
1493,27971,29436,-1465,17459,8879,8580
1494,20893,20431,462,-1803,-3280,1477
1495,10723,10528,195,-31171,-34049,2878
1496,-1648,-6021,4373,-30770,-32961,2191
1497,-17145,-23159,6014,-22503,-17969,-4534
1498,-26025,-27949,1924,-20344,-17486,-2858
1499,-22449,-20937,-1512,732,1824,-1092
1500,-13752,-10682,-3070,22922,31233,-8311
1501,-1679,1784,-3463,22579,30778,-8199
1502,14805,17296,-2491,21787,22396,-609
1503,26354,26101,253,21062,20338,724
1504,28306,22359,5947,2067,-791,2858
1505,21411,13598,7813,-14777,-23422,8645
1506,3717,1645,2072,-16301,-23138,6837
1507,-14702,-14864,162,-20959,-22003,1044
1508,-24038,-26203,2165,-22417,-21007,-1410
1509,-30678,-27272,-3406,-5500,-1567,-3933
1510,-27449,-20202,-7247,10309,15532,-5223
1511,-4898,-3498,-1400,14386,16691,-2305
1512,13492,14718,-1226,22782,20936,1846
1513,18146,24448,-6302,26725,22146,4579
1514,28571,30388,-1817,9024,5107,3917
1515,29780,26770,3010,-9106,-10612,1506
1516,5640,4916,724,-14200,-14448,248
1517,-9679,-13994,4315,-25477,-22072,-3405
1518,-9690,-19834,10144,-32450,-25342,-7108
1519,-23108,-29766,6658,-12055,-8301,-3754
1520,-28601,-30000,1399,9084,9066,18
1521,-8389,-5166,-3223,13758,14242,-484
1522,1849,11537,-9688,27599,24916,2683
1523,3370,11919,-8549,37066,31143,5923
1524,21829,24122,-2293,13390,11472,1918
1525,29452,28796,656,-8872,-9110,238
1526,14072,7304,6768,-10631,-14123,3492
1527,7117,-4487,11604,-25813,-27223,1410
1528,511,-5149,5660,-37712,-35883,-1829
1529,-21974,-22151,177,-13700,-13088,-612
1530,-30871,-29243,-1628,5422,8966,-3544
1531,-19736,-12025,-7711,4193,11697,-7504
1532,-13030,-4032,-8998,22969,26499,-3530
1533,-1852,722,-2574,37661,37804,-143
1534,21778,21864,-86,14660,13679,981
1535,31896,30113,1783,436,-7344,7780
1536,24137,17671,6466,3051,-7272,10323
1537,16077,11599,4478,-20394,-24173,3779
1538,1796,1921,-125,-37479,-37711,232
1539,-21145,-22114,969,-17303,-13707,-3596
1540,-31309,-31592,283,-7686,3580,-11266
1541,-24974,-21859,-3115,-8274,1120,-9394
1542,-16182,-14546,-1636,19923,21633,-1710
1543,-2498,-1839,-659,38130,37682,448
1544,18005,21661,-3656,20958,15369,5589
1545,29283,31674,-2391,14123,2283,11840
1546,25366,24367,999,11417,4510,6907
1547,16187,16148,39,-19733,-20271,538
1548,3298,1816,1482,-38395,-37651,-744
1549,-14693,-20855,6162,-24162,-17401,-6761
1550,-26872,-31131,4259,-18250,-7779,-10471
1551,-25271,-24948,-323,-12053,-8226,-3827
1552,-16064,-16165,101,19337,19987,-650
1553,-4078,-2505,-1573,36353,38127,-1774
1554,11786,18192,-6406,25161,20534,4627
1555,24800,29524,-4724,21461,13377,8084
1556,25146,25394,-248,12755,11226,1529
1557,16010,16257,-247,-19207,-19759,552
1558,4596,2924,1672,-34696,-38504,3808
1559,-10100,-16100,6000,-24786,-22743,-2043
1560,-23829,-27975,4146,-22191,-16161,-6030
1561,-25294,-25328,34,-12589,-11775,-814
1562,-16297,-16168,-129,18319,19715,-1396
1563,-5485,-3457,-2028,32395,37968,-5573
1564,8656,14125,-5469,24092,24163,-71
1565,23098,26537,-3439,22689,18477,4212
1566,25387,25264,123,12533,12154,379
1567,16778,16131,647,-17338,-19586,2248
1568,6571,3738,2833,-30491,-36898,6407
1569,-7365,-12805,5440,-23825,-24746,921
1570,-22454,-25543,3089,-23208,-20302,-2906
1571,-25464,-25202,-262,-12445,-12523,78
1572,-17420,-16071,-1349,16147,19375,-3228
1573,-7609,-4130,-3479,28136,35713,-7577
1574,6519,11463,-4944,23004,24876,-1872
1575,22096,24628,-2532,23527,21562,1965
1576,25483,25174,309,12375,12772,-397
1577,17825,16029,1796,-15430,-19308,3878
1578,8075,4425,3650,-26337,-35042,8705
1579,-6425,-10517,4092,-22029,-24838,2809
1580,-22130,-24100,1970,-23541,-21968,-1573
1581,-25482,-25238,-244,-12351,-12714,363
1582,-18072,-15999,-2073,14993,19227,-4234
1583,-8382,-4597,-3785,25281,34617,-9336
1584,6384,9953,-3569,21462,24821,-3359
1585,22131,23795,-1664,23523,22186,1337
1586,25480,25263,217,12359,12657,-298
1587,18314,15980,2334,-14628,-19131,4503
1588,8664,4653,4011,-24657,-34156,9499
1589,-6330,-9756,3426,-21198,-24559,3361
1590,-22155,-23687,1532,-23538,-22241,-1297
1591,-25479,-25276,-203,-12381,-12676,295
1592,-18319,-15998,-2321,14695,19148,-4453
1593,-8665,-4562,-4103,24920,34082,-9162
1594,6309,9983,-3674,21418,24391,-2973
1595,22169,23835,-1666,23568,22107,1461
1596,25454,25253,201,12327,12731,-404
1597,17993,15997,1996,-15130,-19289,4159
1598,8273,4534,3739,-25668,-34728,9060
1599,-6378,-10164,3786,-21675,-24850,3175
1600,-22161,-23912,1751,-23475,-22063,-1412
1601,-25457,-25224,-233,-12443,-12752,309
1602,-17670,-16074,-1596,15803,19395,-3592
1603,-7887,-4172,-3715,27435,35176,-7741
1604,6433,11189,-4756,22683,24704,-2021
1605,22156,24509,-2353,23501,21540,1961
1606,25398,25131,267,12468,12943,-475
1607,17016,16143,873,-17091,-19718,2627
1608,6615,3796,2819,-29829,-36503,6674
1609,-7663,-12692,5029,-23285,-24326,1041
1610,-22749,-25593,2844,-23007,-19769,-3238
1611,-25303,-25157,-146,-12612,-12674,62
1612,-16301,-16271,-30,18741,20047,-1306
1613,-4960,-3104,-1856,33188,37816,-4628
1614,9776,15215,-5439,24211,22991,1220
1615,23777,27491,-3714,22123,16680,5443
1616,25195,25243,-48,12796,11924,872
1617,16114,16352,-238,-19536,-19985,449
1618,3929,2507,1422,-35594,-38166,2572
1619,-12059,-17672,5613,-24310,-20724,-3586
1620,-25137,-29189,4052,-20532,-12908,-7624
1621,-25115,-25179,64,-12939,-10557,-2382
1622,-16254,-16474,220,20149,19891,258
1623,-3207,-1654,-1553,38013,37805,208
1624,14897,20582,-5685,23447,17308,6139
1625,27275,30871,-3596,17002,6973,10029
1626,25221,24560,661,11955,7209,4746
1627,16386,16264,122,-19980,-20115,135
1628,2407,1746,661,-38125,-37875,-250
1629,-18016,-21611,3595,-20197,-15311,-4886
1630,-29420,-31121,1701,-11794,-1216,-10578
1631,-25103,-22995,-2108,-9914,-2592,-7322
1632,-16458,-15390,-1068,19889,20949,-1060
1633,-1538,-1896,358,37800,37880,-80
1634,21151,22322,-1171,16289,13659,2630
1635,31186,30724,462,4477,-4847,9324
1636,24216,19585,4631,5462,-3751,9213
1637,16173,12662,3511,-20274,-22880,2606
1638,1875,1940,-65,-37867,-37947,80
1639,-22088,-22247,159,-14274,-13681,-593
1640,-30939,-29750,-1189,2363,8055,-5692
1641,-21043,-14395,-6648,1075,9161,-8086
1642,-13790,-6646,-7144,22045,25236,-3191
1643,-1911,-50,-1861,37937,37681,256
1644,22264,22167,97,13654,13902,-248
1645,30006,29182,824,-7092,-9321,2229
1646,16127,9447,6680,-7549,-12686,5137
1647,8783,-1028,9811,-24527,-26383,1856
1648,856,-3627,4483,-37748,-35927,-1821
1649,-22213,-22316,103,-13861,-13481,-380
1650,-29238,-29130,-108,9283,9398,-115
1651,-9875,-6121,-3754,12386,14204,-1818
1652,322,9284,-8962,26276,24954,1322
1653,3327,11051,-7724,36056,31259,4797
1654,22339,24763,-2424,13524,11449,2075
1655,29075,29242,-167,-9403,-9123,-280
1656,6102,5525,577,-14205,-14492,287
1657,-9231,-14185,4954,-25074,-22506,-2568
1658,-11197,-19372,8175,-31390,-25606,-5784
1659,-24906,-28457,3551,-11480,-8002,-3478
1660,-29231,-28059,-1172,9145,9577,-432
1661,-5651,-5909,258,14504,14595,-91
1662,14579,15575,-996,22135,21247,888
1663,20539,24818,-4279,24633,21702,2931
1664,28634,28340,294,7078,2879,4199
1665,27237,22449,4788,-9889,-13886,3997
1666,5927,4463,1464,-14608,-16297,1689
1667,-15670,-15473,-197,-21243,-20963,-280
1668,-25762,-25600,-162,-21307,-21259,-48
1669,-27802,-22842,-4960,-1616,1062,-2678
1670,-20627,-13954,-6673,15588,23833,-8245
1671,-3824,-1762,-2062,17103,24320,-7217
1672,15345,15124,221,20826,21993,-1167
1673,25586,25794,-208,21419,21498,-79
1674,22151,21546,605,-1696,-2407,711
1675,12400,10285,2115,-26760,-32350,5590
1676,-268,-4361,4093,-26598,-30686,4088
1677,-16748,-20869,4121,-21476,-18690,-2786
1678,-26099,-27190,1091,-21181,-18483,-2698
1679,-21508,-21497,-11,2120,1684,436
1680,-10251,-10175,-76,34069,34489,-420
1681,6165,9513,-3348,31688,29731,1957
1682,23660,28131,-4471,16052,7444,8608
1683,28159,28723,-564,16050,7187,8863
1684,21296,20057,1239,-1554,-4176,2622
1685,10399,10740,-341,-34466,-34240,-226
1686,-10176,-10228,52,-29275,-29305,30
1687,-29198,-29750,552,-3107,549,-3656
1688,-27144,-23601,-3543,-591,7449,-8040
1689,-16997,-9752,-7245,7907,13726,-5819
1690,-9799,-5494,-4305,34590,35275,-685
1691,9921,10176,-255,29435,29263,172
1692,29812,29922,-110,-1198,-745,-453
1693,21283,19376,1907,-10860,-12574,1714
1694,3857,-3435,7292,-16639,-18170,1531
1695,455,-8445,8900,-34565,-31690,-2875
1696,-11404,-16102,4698,-27940,-24368,-3572
1697,-29856,-30336,480,552,912,-360
1698,-19337,-19731,394,12751,12736,15
1699,6615,6869,-254,17702,17218,484
1700,15547,20171,-4624,28274,24142,4132
1701,21684,25883,-4199,20630,15368,5262
1702,30914,29066,1848,-2079,-5043,2964
1703,19306,16892,2414,-12698,-13943,1245
1704,-6411,-6180,-231,-17336,-17511,175
1705,-22134,-22442,308,-23738,-23608,-130
1706,-27361,-25148,-2213,-13184,-12402,-782
1707,-25336,-18928,-6408,9754,14975,-5221
1708,-12872,-8493,-4379,18386,26843,-8457
1709,6435,7153,-718,18257,22335,-4078
1710,22248,22356,-108,23461,23020,441
1711,24929,25047,-118,12766,13196,-430
1712,16444,16586,-142,-19779,-20647,868
1713,3854,2423,1431,-34580,-37788,3208
1714,-12646,-16925,4279,-23068,-21230,-1838
1715,-25547,-28704,3157,-19018,-12031,-6987
1716,-25086,-24786,-300,-12499,-8954,-3545
1717,-16743,-16377,-366,20208,19869,339
1718,-1334,-1782,448,37554,37930,-376
1719,21487,22240,-753,15125,13547,1578
1720,30698,30069,629,184,-6532,6716
1721,20997,15576,5421,-241,-7383,7142
1722,13373,6875,6498,-22136,-24688,2552
1723,2169,-209,2378,-37661,-37411,-250
1724,-22488,-22175,-313,-14071,-14278,207
1725,-28878,-28957,79,9556,9574,-18
1726,-7101,-5572,-1529,13756,14339,-583
1727,6377,12700,-6323,25113,23317,1796
1728,9859,17908,-8049,31775,27460,4315
1729,24565,27935,-3370,11732,8813,2919
1730,28718,28079,639,-9140,-9676,536
1731,6439,6449,-10,-14673,-14631,-42
1732,-16026,-16245,219,-21101,-21043,-58
1733,-24986,-25391,405,-21639,-21371,-268
1734,-27092,-23697,-3395,-1930,743,-2673
1735,-20449,-15219,-5230,17042,23666,-6624
1736,-3557,-920,-2637,18956,24517,-5561
1737,15522,16304,-782,20857,21409,-552
1738,25399,25607,-208,21882,21430,452
1739,21719,21836,-117,-2580,-2180,-400
1740,10325,10150,175,-33498,-34489,991
1741,-6298,-9184,2886,-30941,-29720,-1221
1742,-23524,-27502,3978,-15553,-8222,-7331
1743,-27911,-28197,286,-14857,-6740,-8117
1744,-21014,-19144,-1870,2129,5088,-2959
1745,-10595,-10447,-148,34359,34081,278
1746,10338,10112,226,29224,29524,-300
1747,29576,29871,-295,-719,-1012,293
1748,22690,19893,2797,-8661,-11902,3241
1749,6899,-383,7282,-14955,-17557,2602
1750,2244,-5420,7664,-34436,-32365,-2071
1751,-11221,-15040,3819,-28292,-25248,-3044
1752,-29489,-29803,314,360,714,-354
1753,-19641,-19858,217,13048,12860,188
1754,6715,6494,221,17136,17228,-92
1755,19743,22096,-2353,24790,23727,1063
1756,25145,26725,-1580,15963,13411,2552
1757,28030,24728,3302,-5723,-10373,4650
1758,16308,12585,3723,-15041,-20443,5402
1759,-6277,-6669,392,-17271,-19532,2261
1760,-22552,-22140,-412,-23623,-23282,-341
1761,-24610,-24842,232,-12829,-13263,434
1762,-16676,-16871,195,20168,20856,-688
1763,-3381,-2019,-1362,35007,37506,-2499
1764,14518,18006,-3488,21759,19555,2204
1765,27115,29237,-2122,16365,8566,7799
1766,25173,24347,826,11457,6063,5394
1767,16668,16145,523,-19674,-20047,373
1768,1657,2094,-437,-37897,-37567,-330
1769,-22308,-22628,320,-13592,-14147,555
1770,-29112,-28548,-564,8645,9586,-941
1771,-11374,-7071,-4303,11408,13933,-2525
1772,-445,7206,-7651,25018,24884,134
1773,4720,11978,-7258,34416,30954,3462
1774,22538,26012,-3474,13383,11220,2163
1775,28398,28951,-553,-9322,-9336,14
1776,6652,6736,-84,-14719,-14646,-73
1777,-16250,-16553,303,-20890,-20893,3
1778,-25524,-25055,-469,-21567,-21559,-8
1779,-26228,-22582,-3646,-754,1547,-2301
1780,-18643,-13560,-5083,20188,26033,-5845
1781,-2450,1115,-3565,21938,25844,-3906
1782,16028,18204,-2176,21288,20372,916
1783,25269,26148,-879,21643,20404,1239
1784,21819,21539,280,-2257,-1859,-398
1785,10407,10505,-98,-34478,-34553,75
1786,-10437,-10447,10,-28798,-28740,-58
1787,-28981,-29572,591,-3348,16,-3364
1788,-25175,-22921,-2254,1673,7888,-6215
1789,-12692,-6398,-6294,10891,14447,-3556
1790,-6460,-794,-5666,34712,33468,1244
1791,10362,12131,-1769,29337,27673,1664
1792,29389,29057,332,-399,-362,-37
1793,19673,19870,-197,-13154,-13170,16
1794,-6631,-6383,-248,-16881,-16944,63
1795,-20990,-22573,1583,-24169,-23747,-422
1796,-25434,-26567,1133,-14496,-13052,-1444
1797,-25369,-22757,-2612,8656,13144,-4488
1798,-13994,-10465,-3529,18630,24666,-6036
1799,6663,7919,-1256,18750,21510,-2760
1800,22348,22741,-393,23252,22798,454
1801,24476,24624,-148,13314,13257,57
1802,17227,17092,135,-20949,-20666,-283
1803,1155,1316,-161,-36940,-37281,341
1804,-21545,-22237,692,-15738,-13642,-2096
1805,-30005,-30000,-5,-828,5564,-6392
1806,-19711,-15294,-4417,1252,7345,-6093
1807,-11694,-5401,-6293,22726,24096,-1370
1808,-950,2069,-3019,37337,36253,1084
1809,22152,22147,5,14479,14210,269
1810,28581,28448,133,-9690,-9663,-27
1811,6219,6665,-446,-14501,-14585,84
1812,-15743,-16342,599,-20979,-20775,-204
1813,-24059,-25565,1506,-22253,-21730,-523
1814,-26351,-25319,-1032,-2514,262,-2776
1815,-20751,-16855,-3896,17281,22603,-5322
1816,-3870,-708,-3162,20067,23554,-3487
1817,15884,17310,-1426,21188,21081,107
1818,25134,25673,-539,21779,21135,644
1819,21710,21602,108,-2313,-2058,-255
1820,10575,10582,-7,-34492,-34421,-71
1821,-10576,-10581,5,-28568,-28782,214
1822,-29391,-29369,-22,-1550,378,-1928
1823,-24221,-21718,-2503,4931,10114,-5183
1824,-9507,-3714,-5793,12476,15955,-3479
1825,-3046,2902,-5948,33608,31792,1816
1826,11602,14860,-3258,28409,25830,2579
1827,29008,29844,-836,-374,-576,202
1828,19980,20051,-71,-13395,-13420,25
1829,-6452,-6507,55,-16634,-16697,63
