idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
1576,-662,-589,-73,114,56,58
1577,440,130,310,478,230,248
1578,822,334,488,-118,-174,56
1579,558,5,553,-703,-547,-156
1580,323,-128,451,-440,-286,-154
1581,-24,191,-215,-270,-318,48
1582,368,531,-163,-142,-435,293
1583,681,470,211,633,337,296
1584,-83,361,-444,917,732,185
1585,2,186,-184,192,261,-69
1586,848,-524,1372,-328,157,-485
1587,382,-1041,1423,-550,-22,-528
1588,-281,-584,303,-734,-479,-255
1589,169,290,-121,-326,-478,152
1590,501,573,-72,-239,-839,600
1591,149,-125,274,-1242,-1341,99
1592,-159,-690,531,-1389,-567,-822
1593,-136,-158,22,53,369,-316
1594,-305,269,-574,976,359,617
1595,-802,-120,-682,780,462,318
1596,-703,-285,-418,358,487,-129
1597,-129,34,-163,-425,-503,78
1598,36,374,-338,-982,-1235,253
1599,249,415,-166,-317,-514,197
1600,410,91,319,419,403,16
1601,224,333,-109,247,303,-56
1602,835,1175,-340,131,-76,207
1603,1431,1256,175,434,96,338
1604,606,997,-391,544,405,139
1605,251,1193,-942,334,382,-48
1606,979,744,235,37,214,-177
1607,702,-232,934,-101,11,-112
1608,-174,-338,164,-102,-351,249
1609,-139,-64,-75,-155,-606,451
1610,127,-358,485,-274,-378,104
1611,11,-655,666,-635,-129,-506
1612,20,-343,363,-870,-314,-556
1613,260,-20,280,-141,-468,327
1614,337,-249,586,531,-720,1251
1615,50,-119,169,-170,-1164,994
1616,-479,627,-1106,-849,-682,-167
1617,-945,512,-1457,-358,239,-597
1618,-961,-126,-835,170,270,-100
1619,-507,136,-643,151,162,-11
1620,-17,301,-318,108,193,-85
1621,267,-284,551,311,25,286
1622,289,-331,620,469,309,160
1623,209,131,78,244,355,-111
1624,349,14,335,119,-292,411
1625,439,-365,804,267,-226,493
1626,175,-289,464,256,413,-157
1627,-450,-495,45,432,672,-240
1628,-1202,-1248,46,481,813,-332
1629,-779,-978,199,-175,714,-889
1630,506,146,360,-432,350,-782
1631,23,228,-205,-100,318,-418
1632,-1454,-343,-1111,-125,419,-544
1633,-1327,-515,-812,-95,328,-423
1634,-804,-551,-253,-12,200,-212
1635,-902,-328,-574,-433,-51,-382
1636,-341,1,-342,-580,-248,-332
1637,241,-152,393,-253,94,-347
1638,-271,-191,-80,-178,709,-887
1639,-857,153,-1010,-161,784,-945
1640,-586,-36,-550,-263,165,-428
1641,82,-501,583,-758,-91,-667
1642,317,-209,526,-606,573,-1179
1643,264,519,-255,439,737,-298
1644,676,1125,-449,989,-137,1126
1645,1172,1102,70,614,-432,1046
1646,1216,-35,1251,24,123,-99
1647,1196,-581,1777,-71,527,-598
1648,826,372,454,450,578,-128
1649,78,578,-500,477,-13,490
1650,110,105,5,-459,-833,374
1651,428,560,-132,-952,-690,-262
1652,-116,630,-746,-398,-201,-197
1653,-317,51,-368,101,-471,572
1654,292,118,174,-62,-833,771
1655,123,-96,219,-190,-599,409
1656,-568,-766,198,270,-190,460
1657,-557,-506,-51,512,-38,550
1658,-412,-4,-408,-99,36,-135
1659,-542,-281,-261,-595,171,-766
1660,-573,-477,-96,-380,60,-440
1661,-534,-27,-507,-39,-18,-21
1662,-158,391,-549,141,378,-237
1663,331,162,169,81,556,-475
1664,78,-239,317,-128,254,-382
1665,-26,5,-31,-90,134,-224
1666,650,246,404,37,252,-215
1667,453,-230,683,87,464,-377
1668,-382,-264,-118,94,538,-444
1669,6,405,-399,-152,228,-380
1670,611,506,105,-105,38,-143
1671,317,543,-226,536,-126,662
1672,305,1018,-713,800,-475,1275
1673,582,446,136,521,-289,810
1674,398,-694,1092,124,-264,388
1675,403,-486,889,-540,-1070,530
1676,710,74,636,-913,-1152,239
1677,486,-124,610,-495,-391,-104
1678,55,96,-41,-62,-229,167
1679,405,634,-229,-67,-430,363
1680,927,621,306,55,-446,501
1681,372,670,-298,492,-552,1044
1682,-297,775,-1072,513,-603,1116
1683,272,535,-263,135,-193,328
1684,877,408,469,317,598,-281
1685,551,78,473,514,968,-454
1686,348,-510,858,-126,317,-443
1687,389,-386,775,-401,-360,-41
1688,10,34,-24,181,118,63
1689,-119,44,-163,264,703,-439
1690,128,44,84,-418,82,-500
1691,-106,-28,-78,-704,-394,-310
1692,-12,121,-133,-92,367,-459
1693,793,731,62,403,769,-366
1694,369,503,-134,12,239,-227
1695,-887,-309,-578,-100,-14,-86
1696,-636,-166,-470,731,84,647
1697,51,245,-194,1215,324,891
1698,-191,343,-534,877,601,276
1699,164,730,-566,406,241,165
1700,1131,863,268,47,-197,244
1701,1133,392,741,-115,-89,-26
1702,278,-52,330,-223,-227,4
1703,-656,-134,-522,-347,-409,62
1704,-917,36,-953,-286,-194,-92
1705,-174,13,-187,-553,-360,-193
1706,396,44,352,-935,-557,-378
1707,293,484,-191,-428,-100,-328
1708,487,521,-34,59,110,-51
1709,836,183,653,-146,-41,-105
1710,617,-73,690,37,335,-298
1711,261,-727,988,212,564,-352
1712,209,-940,1149,-413,-130,-283
1713,177,-177,354,-905,-766,-139
1714,-118,5,-123,-788,-839,51
1715,-576,-480,-96,-558,-974,416
1716,-861,-630,-231,-470,-970,500
1717,-712,-646,-66,-363,-399,36
1718,-203,-496,293,6,283,-277
1719,-14,-299,285,368,730,-362
1720,-451,-312,-139,539,915,-376
1721,-492,276,-768,786,700,86
1722,55,908,-853,863,423,440
1723,0,190,-190,424,466,-42
1724,-467,-683,216,-139,258,-397
1725,-515,-509,-6,-178,-132,-46
1726,-169,-101,-68,220,296,-76
1727,585,314,271,113,685,-572
1728,848,878,-30,-389,39,-428
1729,-97,1056,-1153,-128,-319,191
1730,-669,627,-1296,293,-97,390
1731,-45,-66,21,-159,-88,-71
1732,755,-75,830,-382,175,-557
1733,938,731,207,71,523,-452
1734,63,767,-704,191,778,-587
1735,-841,-30,-811,586,1424,-838
1736,-592,33,-625,1622,1412,210
1737,-315,506,-821,1474,608,866
1738,-181,114,-295,83,260,-177
1739,775,-337,1112,-529,-123,-406
1740,1406,-452,1858,-376,-398,22
1741,940,-986,1926,-618,87,-705
1742,387,-1371,1758,-967,-212,-755
1743,319,-1073,1392,-856,-1206,350
1744,592,-775,1367,-528,-1031,503
1745,614,-508,1122,-404,-295,-109
1746,148,-254,402,-464,-69,-395
1747,-261,-374,113,-427,-243,-184
1748,-430,-245,-185,-320,-817,497
1749,-355,235,-590,-276,-1181,905
1750,-58,87,-145,-310,-918,608
1751,112,-458,570,-426,-622,196
1752,274,-388,662,-378,-261,-117
1753,528,225,303,-65,283,-348
1754,577,548,29,121,361,-240
1755,722,388,334,-2,-27,25
1756,1009,434,575,-110,-175,65
1757,721,490,231,16,169,-153
1758,111,-239,350,49,543,-494
1759,4,-777,781,-232,178,-410
1760,40,-419,459,-530,-708,178
1761,-235,-393,158,-646,-781,135
1762,-457,-569,112,-405,38,-443
1763,-471,-77,-394,42,433,-391
1764,-127,162,-289,-29,337,-366
1765,619,68,551,-140,605,-745
1766,929,554,375,474,783,-309
1767,575,765,-190,566,120,446
1768,208,-63,271,-278,-572,294
1769,-206,-775,569,-509,-462,-47
1770,-440,-541,101,-196,-201,5
1771,-25,-260,235,-229,-93,-136
1772,104,-584,688,-113,235,-348
1773,-619,-576,-43,75,255,-180
1774,-1117,25,-1142,-27,144,-171
1775,-840,4,-844,307,719,-412
1776,-326,-547,221,658,638,20
1777,-90,-491,401,-39,-752,713
1778,-284,26,-310,-695,-1319,624
1779,-501,441,-942,-184,-718,534
1780,-314,453,-767,263,-418,681
1781,-17,-260,243,-409,-318,-91
1782,111,-852,963,-1114,-300,-814
1783,250,-512,762,-819,-717,-102
1784,152,-160,312,-301,-876,575
1785,-200,-103,-97,-235,-596,361
1786,235,223,12,-178,-680,502
1787,1071,378,693,-104,-1078,974
1788,601,560,41,65,-1151,1216
1789,-290,1278,-1568,707,-846,1553
1790,-38,1219,-1257,957,-235,1192
1791,297,18,279,321,553,-232
1792,91,-550,641,-62,646,-708
1793,-52,-23,-29,166,-186,352
1794,-333,383,-716,329,-652,981
1795,-507,134,-641,343,-264,607
1796,-166,-160,-6,492,188,304
1797,64,-33,97,687,444,243
1798,194,70,124,522,600,-78
1799,655,-90,745,143,599,-456
1800,774,-222,996,-7,547,-554
1801,146,-353,499,-189,367,-556
1802,-208,-328,120,-521,-251,-270
1803,84,-103,187,-565,-690,125
1804,-247,-115,-132,-95,104,-199
1805,-926,-47,-879,507,887,-380
1806,-18,416,-434,479,208,271
1807,1507,720,787,493,77,416
1808,1242,679,563,1477,1229,248
1809,104,381,-277,1679,1150,529
1810,-165,-7,-158,402,116,286
1811,-61,131,-192,-214,-146,-68
1812,63,755,-692,48,-318,366
1813,455,989,-534,144,-367,511
1814,316,528,-212,285,337,-52
1815,-615,2,-617,511,886,-375
1816,-1044,-96,-948,741,817,-76
1817,-494,13,-507,619,447,172
1818,-170,344,-514,35,62,-27
1819,-700,725,-1425,-3,-125,122
1820,-1045,40,-1085,-298,-566,268
1821,-522,-1201,679,-1689,-950,-739
1822,15,-1156,1171,-1611,-148,-1463
1823,-40,-668,628,151,739,-588
1824,-315,-1155,840,280,-7,287
1825,-516,-1109,593,-909,-992,83
1826,-537,124,-661,-869,-598,-271
1827,-370,457,-827,-274,-147,-127
1828,-109,-444,335,-416,-475,59
1829,36,-770,806,-420,-242,-178
1830,-211,-484,273,-93,406,-499
1831,-360,-465,105,-422,-86,-336
1832,24,-296,320,-821,-955,134
1833,329,-8,337,-522,-568,46
1834,563,-45,608,-349,232,-581
1835,1036,108,928,-372,199,-571
1836,803,153,650,-168,88,-256
1837,-276,-455,179,-202,388,-590
1838,-659,-505,-154,-4,245,-249
1839,49,322,-273,656,-165,821
1840,546,636,-90,590,201,389
1841,334,394,-60,42,638,-596
1842,1,248,-247,-536,-188,-348
1843,-230,36,-266,-1703,-1338,-365
1844,-100,18,-118,-2086,-1367,-719
1845,508,350,158,-986,-819,-167
1846,729,263,466,-409,-257,-152
1847,347,-300,647,-471,442,-913
1848,2,-412,414,-78,631,-709
1849,-350,95,-445,121,274,-153
1850,-450,298,-748,-38,132,-170
1851,-24,-195,171,-140,-26,-114
1852,160,-451,611,-227,-259,32
1853,253,-61,314,120,32,88
1854,669,195,474,667,471,196
1855,534,347,187,500,418,82
1856,169,668,-499,-2,173,-175
1857,376,455,-79,55,231,-176
1858,228,-40,268,456,489,-33
1859,-451,-196,-255,453,583,-130
1860,-834,-483,-351,88,429,-341
1861,-844,-382,-462,-8,-89,81
1862,-256,512,-768,52,-854,906
1863,594,745,-151,-1,-971,970
1864,663,209,454,137,-351,488
1865,322,-65,387,64,-19,83
1866,45,-262,307,-496,-15,-481
1867,-428,-183,-245,-521,254,-775
1868,-401,129,-530,-53,395,-448
1869,140,-285,425,-212,-64,-148
1870,31,-794,825,-591,-443,-148
1871,-237,-514,277,-407,23,-430
1872,113,-140,253,-87,594,-681
1873,383,79,304,87,258,-171
1874,570,375,195,344,-177,521
1875,814,284,530,578,204,374
1876,538,-173,711,454,461,-7
1877,420,-226,646,-43,188,-231
1878,683,253,430,-256,285,-541
1879,106,570,-464,-19,86,-105
1880,-707,97,-804,-472,-1017,545
1881,-621,-849,228,-1480,-1095,-385
1882,-393,-865,472,-1291,90,-1381
1883,-470,238,-708,-235,396,-631
1884,-540,723,-1263,76,119,-43
1885,-488,360,-848,-81,226,-307
1886,-221,296,-517,51,25,26
1887,-98,228,-326,88,-169,257
1888,-144,47,-191,-250,148,-398
1889,-1,310,-311,-242,668,-910
1890,-25,554,-579,533,1316,-783
1891,23,551,-528,834,1227,-393
1892,548,617,-69,186,282,-96
1893,752,997,-245,178,-247,425
1894,488,1721,-1233,823,-524,1347
1895,371,1494,-1123,559,-707,1266
1896,584,150,434,-337,-307,-30
1897,1014,-203,1217,-686,-91,-595
1898,923,213,710,-293,-155,-138
1899,401,79,322,40,-330,370
1900,556,453,103,-449,-1193,744
1901,710,1036,-326,-754,-1397,643
1902,-11,602,-613,-2,-116,114
1903,-369,446,-815,556,569,-13
1904,229,796,-567,289,-66,355
1905,569,623,-54,-129,-536,407
1906,70,923,-853,-204,-48,-156
1907,-435,1410,-1845,353,762,-409
1908,-359,536,-895,611,779,-168
1909,33,-323,356,-12,280,-292
1910,510,-34,544,1,317,-316
1911,583,183,400,645,448,197
1912,89,80,9,265,-113,378
1913,8,-172,180,-628,-596,-32
1914,178,-775,953,-678,87,-765
1915,-256,-876,620,-33,950,-983
1916,-288,-200,-88,339,247,92
1917,505,281,224,35,-890,925
1918,942,329,613,-13,-604,591
1919,1000,180,820,540,-7,547
1920,971,-388,1359,249,-185,434
1921,321,-1071,1392,-771,65,-836
1922,-484,-883,399,-546,1048,-1594
1923,-497,9,-506,382,1148,-766
1924,-10,413,-423,232,226,6
1925,361,250,111,-96,75,-171
1926,471,87,384,149,447,-298
1927,129,4,125,82,2,80
1928,-347,160,-507,180,-127,307
1929,-190,442,-632,518,360,158
1930,332,481,-149,-180,-286,106
1931,562,475,87,-982,-1281,299
1932,550,501,49,-394,-812,418
1933,175,232,-57,619,112,507
1934,-459,-188,-271,639,-47,686
1935,-607,-191,-416,-253,-740,487
1936,-359,282,-641,-776,-868,92
1937,-169,532,-701,-530,-696,166
1938,-70,295,-365,-551,-641,90
1939,-371,168,-539,-549,-38,-511
1940,-587,259,-846,157,988,-831
1941,165,68,97,403,1147,-744
1942,922,-170,1092,-347,144,-491
1943,670,68,602,-991,-873,-118
1944,207,256,-49,-778,-827,49
1945,127,-58,185,-213,-197,-16
1946,12,-213,225,-218,35,-253
1947,-204,-120,-84,-211,192,-403
1948,-12,-276,264,469,460,9
1949,313,-314,627,680,351,329
1950,85,-231,316,248,-49,297
1951,26,-557,583,-54,-710,656
1952,511,-686,1197,-284,-1015,731
1953,468,-87,555,267,-144,411
1954,236,433,-197,1131,338,793
1955,576,305,271,56,-651,707
1956,686,-76,762,-1722,-1232,-490
1957,467,-233,700,-1429,-699,-730
1958,241,-150,391,-325,-237,-88
1959,-239,-47,-192,-136,-37,-99
1960,-394,150,-544,3,32,-29
1961,-279,345,-624,323,-137,460
1962,-726,-75,-651,252,-112,364
1963,-1020,-702,-318,229,110,119
1964,-571,-489,-82,531,147,384
1965,66,-150,216,696,327,369
1966,598,-502,1100,481,608,-127
1967,479,-492,971,198,448,-250
1968,-308,-54,-254,190,180,10
1969,-644,-374,-270,106,8,98
1970,-378,-867,489,-238,-262,24
1971,-63,-612,549,-267,-183,-84
1972,113,-289,402,-151,215,-366
1973,-44,-133,89,-227,491,-718
1974,-89,346,-435,111,775,-664
1975,322,652,-330,563,801,-238
1976,477,240,237,250,282,-32
1977,164,-200,364,-397,-285,-112
1978,-171,-5,-166,-637,-524,-113
1979,-215,302,-517,-327,-288,-39
1980,50,-23,73,178,486,-308
1981,-111,-615,504,270,1259,-989
1982,-569,-500,-69,46,1143,-1097
1983,30,275,-245,-122,157,-279
1984,986,553,433,-208,-299,91
1985,699,68,631,-25,245,-270
1986,235,-83,318,48,198,-150
1987,737,163,574,-384,-752,368
1988,1121,-21,1142,-298,-1013,715
1989,947,-18,965,432,-563,995
1990,839,502,337,460,-413,873
1991,531,481,50,143,-376,519
1992,98,51,47,144,-452,596
1993,222,-317,539,-485,-750,265
1994,105,-1086,1191,-1170,-305,-865
1995,-692,-1570,878,-721,429,-1150
1996,-835,-1111,276,-446,-107,-339
1997,-405,-682,277,-667,-700,33
1998,-324,-551,227,7,-61,68
1999,-96,-330,234,478,-182,660
2000,-125,-447,322,-298,-1461,1163
2001,-1015,-740,-275,-613,-1484,871
2002,-1283,-506,-777,123,-386,509
2003,-533,-27,-506,773,64,709
2004,-8,344,-352,834,144,690
2005,273,556,-283,567,391,176
2006,387,209,178,616,249,367
2007,-45,-262,217,470,-433,903
2008,-403,71,-474,-563,-1114,551
2009,-213,591,-804,-884,-1227,343
2010,24,164,-140,-242,-695,453
2011,-140,-694,554,-625,-271,-354
2012,-484,-718,234,-1249,-457,-792
2013,-488,-109,-379,-646,-541,-105
2014,-287,153,-440,-177,-274,97
2015,-443,109,-552,-510,-336,-174
2016,-809,27,-836,-661,-298,-363
2017,-666,-5,-661,-332,254,-586
2018,-70,186,-256,280,348,-68
2019,-150,28,-178,579,70,509
2020,-986,-403,-583,39,98,-59
2021,-1187,-83,-1104,-462,-247,-215
2022,-553,357,-910,-272,-796,524
2023,-47,43,-90,-34,-437,403
2024,1,-332,333,120,232,-112
2025,-405,-468,63,34,89,-55
2026,-828,-452,-376,-570,-298,-272
2027,-635,-283,-352,-456,93,-549
2028,-232,-548,316,347,733,-386
2029,-140,-972,832,14,508,-494
2030,-73,-749,676,-710,-181,-529
2031,-68,-538,470,-478,-274,-204
2032,-423,-828,405,-229,104,-333
2033,-710,-875,165,-87,229,-316
2034,-502,-486,-16,390,159,231
2035,-126,89,-215,497,343,154
2036,177,729,-552,350,414,-64
2037,520,1000,-480,390,26,364
2038,527,875,-348,208,-118,326
2039,-133,753,-886,-7,107,-114
2040,-562,489,-1051,-104,-64,-40
2041,-26,15,-41,-548,-436,-112
2042,474,-123,597,-624,-335,-289
2043,249,244,5,199,-11,210
2044,65,611,-546,717,-13,730
2045,161,719,-558,669,-119,788
2046,113,625,-512,813,106,707
2047,-42,322,-364,877,331,546
2048,-102,-12,-90,689,382,307
2049,-146,-224,78,443,666,-223
2050,-406,-25,-381,283,718,-435
2051,-490,936,-1426,618,-193,811
2052,87,1528,-1441,722,-1330,2052
2053,583,773,-190,-38,-1426,1388
2054,630,279,351,-304,-589,285
2055,843,883,-40,184,-29,213
2056,811,977,-166,73,-95,168
2057,310,389,-79,-283,-100,-183
2058,127,381,-254,157,-73,230
2059,60,558,-498,737,-341,1078
2060,-50,-21,-29,407,-365,772
2061,223,-903,1126,-503,-48,-455
2062,78,-1443,1521,-882,-88,-794
2063,-639,-1538,899,-547,-320,-227
2064,-519,-866,347,-128,-190,62
2065,339,178,161,208,-169,377
2066,610,161,449,249,-585,834
2067,96,-657,753,-204,-687,483
2068,-369,-452,83,-316,-430,114
2069,-48,356,-404,65,-517,582
2070,479,-99,578,-76,-473,397
2071,429,-1040,1469,-488,-58,-430
2072,473,-637,1110,-560,-201,-359
2073,550,129,421,-687,-496,-191
2074,-84,-18,-66,-673,-125,-548
2075,-367,64,-431,-261,180,-441
2076,108,538,-430,-143,96,-239
2077,40,235,-195,-492,-148,-344
2078,-379,4,-383,-552,-580,28
2079,-323,438,-761,-78,-422,344
2080,-327,182,-509,44,377,-333
2081,-680,-449,-231,-473,535,-1008
2082,-550,-83,-467,-675,99,-774
2083,315,539,-224,-564,-75,-489
2084,589,187,402,-636,-35,-601
2085,-120,-779,659,-392,114,-506
2086,-196,-1312,1116,73,370,-297
2087,221,-1084,1305,186,586,-400
2088,-219,-480,261,241,818,-577
2089,-240,161,-401,300,840,-540
2090,797,355,442,103,406,-303
2091,822,-113,935,45,216,-171
2092,-30,-532,502,248,665,-417
2093,29,-644,673,62,759,-697
2094,196,-807,1003,-340,336,-676
2095,-208,-707,499,-151,403,-554
2096,5,-285,290,5,478,-473
2097,412,-204,616,-362,-164,-198
2098,-199,-418,219,-67,-391,324
2099,-1066,-415,-651,636,260,376
2100,-1171,-341,-830,266,476,-210
2101,-664,-401,-263,-482,-255,-227
2102,-129,-334,205,-663,-893,230
2103,68,-205,273,-998,-985,-13
2104,316,-330,646,-1466,-1251,-215
2105,798,-578,1376,-1180,-1219,39
2106,692,-724,1416,-364,-124,-240
2107,-183,-556,373,-5,473,-478
2108,-800,-77,-723,-180,39,-219
2109,-685,150,-835,-49,425,-474
2110,-305,116,-421,248,1101,-853
2111,204,461,-257,-117,371,-488
2112,850,901,-51,-470,-499,29
2113,945,689,256,-113,-330,217
2114,299,218,81,70,-24,94
2115,-138,376,-514,-12,189,-201
2116,66,759,-693,162,210,-48
2117,224,434,-210,53,-509,562
2118,-121,-22,-99,-136,-868,732
2119,-349,207,-556,30,-268,298
2120,80,609,-529,-102,-153,51
2121,233,713,-480,-167,-409,242
2122,-489,491,-980,70,-10,80
2123,-681,34,-715,-364,216,-580
2124,137,-49,186,-754,-89,-665
2125,365,93,272,-487,-230,-257
2126,-69,-211,142,-721,-301,-420
2127,179,-108,287,-907,-270,-637
2128,638,737,-99,-172,53,-225
2129,291,703,-412,310,303,7
2130,-316,-98,-218,229,393,-164
2131,-333,33,-366,105,111,-6
2132,127,473,-346,-248,-476,228
2133,262,116,146,-401,-205,-196
2134,-154,-148,-6,-69,527,-596
2135,-399,-34,-365,9,101,-92
2136,-236,-23,-213,-124,-455,331
2137,-104,374,-478,160,132,28
2138,-106,917,-1023,337,380,-43
2139,23,805,-782,-62,-116,54
2140,373,526,-153,-6,27,-33
2141,603,319,284,576,284,292
2142,628,10,618,246,-223,469
2143,689,287,402,-216,-395,179
2144,495,791,-296,417,87,330
2145,46,261,-215,347,106,241
2146,-67,-638,571,-787,-180,-607
2147,-108,-471,363,-800,176,-976
2148,-398,477,-875,29,905,-876
2149,-119,1016,-1135,213,949,-736
2150,561,706,-145,-63,176,-239
2151,73,183,-110,-197,-181,-16
2152,-979,99,-1078,-79,202,-281
2153,-677,102,-779,-265,209,-474
2154,23,-215,238,-567,77,-644
2155,-332,-398,66,-25,416,-441
2156,-719,-278,-441,401,403,-2
2157,-445,-415,-30,9,371,-362
2158,-81,-749,668,61,962,-901
2159,26,-735,761,271,994,-723
2160,-106,-579,473,-53,494,-547
2161,29,-468,497,-31,272,-303
2162,581,-106,687,11,-321,332
2163,669,74,595,-750,-730,-20
2164,-261,-377,116,-1330,-183,-1147
2165,-1235,-722,-513,-716,35,-751
2166,-841,-457,-384,376,-189,565
2167,298,-21,319,470,-1,471
2168,579,264,315,-272,46,-318
2169,267,311,-44,-387,-66,-321
2170,-2,78,-80,-22,90,-112
2171,-106,-90,-16,-93,6,-99
2172,567,178,389,-160,-240,80
2173,1242,557,685,140,-100,240
2174,671,380,291,204,252,-48
2175,-4,-43,39,-186,378,-564
2176,237,212,25,-448,-71,-377
2177,495,570,-75,-341,-623,282
2178,390,-89,479,-394,-232,-162
2179,349,-928,1277,-716,618,-1334
2180,80,-810,890,-817,730,-1547
2181,-496,-133,-363,-650,247,-897
2182,-298,598,-896,-517,-301,-216
2183,595,1002,-407,-426,-486,60
2184,558,652,-94,-239,-153,-86
2185,-167,38,-205,-266,-198,-68
2186,-308,-288,-20,-693,-613,-80
2187,-351,-428,77,-761,-359,-402
2188,-619,-384,-235,-270,-94,-176
2189,-598,-314,-284,-138,-469,331
2190,-528,-513,-15,-297,-329,32
2191,-542,-605,63,-103,293,-396
2192,-243,-236,-7,-261,-79,-182
2193,363,48,315,-1137,-938,-199
2194,544,-180,724,-1223,-599,-624
2195,-174,-381,207,-29,341,-370
2196,-599,-177,-422,620,396,224
2197,-173,-191,18,186,-38,224
2198,-322,-700,378,79,-165,244
2199,-714,-715,1,446,64,382
2200,-123,112,-235,460,456,4
2201,311,648,-337,247,424,-177
2202,185,577,-392,193,73,120
2203,313,360,-47,116,115,1
2204,-61,-59,-2,-245,52,-297
2205,-720,-52,-668,-690,-515,-175
2206,-415,604,-1019,-710,-673,-37
2207,-136,830,-966,-85,-217,132
2208,-556,759,-1315,598,85,513
2209,-595,790,-1385,672,184,488
2210,-405,352,-757,674,360,314
2211,-304,-32,-272,916,361,555
2212,339,212,127,585,147,438
2213,942,719,223,209,-41,250
2214,850,1290,-440,737,-174,911
2215,691,1141,-450,960,1,959
2216,549,92,457,182,478,-296
2217,274,-155,429,-279,435,-714
2218,225,630,-405,21,-70,91
2219,-44,593,-637,365,122,243
2220,-847,-394,-453,490,626,-136
2221,-1239,-793,-446,348,128,220
2222,-722,-357,-365,92,-452,544
2223,79,54,25,80,-22,102
2224,530,163,367,131,150,-19
2225,555,209,346,161,-160,321
2226,313,206,107,279,-79,358
2227,-106,71,-177,-67,-725,658
2228,-344,-67,-277,-651,-2001,1350
2229,-246,-255,9,-545,-1890,1345
2230,-141,-484,343,-247,-1017,770
2231,167,-267,434,-182,-705,523
2232,662,182,480,107,-422,529
2233,671,205,466,186,-229,415
2234,379,177,202,181,80,101
2235,150,247,-97,798,932,-134
2236,-95,15,-110,955,553,402
2237,19,-196,215,58,-921,979
2238,274,-368,642,-455,-526,71
2239,18,-666,684,-182,899,-1081
2240,-263,-439,176,-53,707,-760
2241,-70,144,-214,-224,17,-241
2242,381,212,169,-252,62,-314
2243,670,119,551,126,132,-6
2244,262,398,-136,756,269,487
2245,-322,281,-603,814,415,399
2246,-267,-623,356,77,313,-236
2247,-264,-943,679,-167,584,-751
2248,-319,-96,-223,366,713,-347
2249,476,207,269,246,-36,282
2250,1000,-389,1389,-74,-274,200
2251,438,-240,678,648,464,184
2252,264,226,38,868,455,413
2253,497,-114,611,-106,-376,270
2254,67,-199,266,-247,-470,223
2255,-64,113,-177,398,-1,399
2256,428,-193,621,335,-68,403
2257,178,-476,654,26,-210,236
2258,-280,-535,255,-208,89,-297
2259,203,-846,1049,-730,-51,-679
2260,462,-458,920,-912,-546,-366
2261,-342,347,-689,-703,-333,-370
2262,-960,197,-1157,-705,-38,-667
2263,-532,2,-534,-414,-431,17
2264,-76,315,-391,209,-408,617
2265,-552,-120,-432,150,360,-210
2266,-584,-903,319,-479,211,-690
2267,790,-572,1362,-796,-947,151
2268,1350,739,611,-477,-898,421
2269,319,1655,-1336,242,277,-35
2270,11,1147,-1136,516,343,173
2271,622,-25,647,137,-159,296
2272,658,-270,928,113,345,-232
2273,315,392,-77,547,755,-208
2274,-66,709,-775,569,232,337
2275,-545,133,-678,156,-154,310
2276,-530,-506,-24,-128,-144,16
2277,-227,-283,56,-191,-271,80
2278,-490,190,-680,-317,-289,-28
2279,-838,105,-943,-556,-155,-401
2280,-587,-1,-586,-818,-456,-362
2281,-324,208,-532,-940,-778,-162
2282,-377,239,-616,-471,-315,-156
2283,-249,119,-368,253,369,-116
2284,22,129,-107,498,686,-188
2285,-99,-186,87,627,649,-22
2286,-633,-929,296,716,101,615
2287,-944,-1160,216,380,-131,511
2288,-600,-694,94,18,283,-265
2289,117,-246,363,-216,-112,-104
2290,524,232,292,-218,-722,504
2291,180,635,-455,230,-58,288
2292,-208,294,-502,371,422,-51
2293,21,-267,288,145,206,-61
2294,-30,-155,125,418,632,-214
2295,-330,161,-491,812,819,-7
2296,-41,-66,25,689,242,447
2297,-129,-582,453,385,188,197
2298,-481,-607,126,152,262,-110
2299,32,-90,122,170,60,110
2300,208,115,93,719,476,243
2301,63,-220,283,976,486,490
2302,937,-242,1179,12,-822,834
2303,1319,447,872,-654,-1202,548
2304,612,1150,-538,266,139,127
2305,454,1163,-709,810,631,179
2306,346,573,-227,187,-83,270
2307,-342,-126,-216,75,-153,228
2308,-513,-492,-21,204,73,131
2309,-106,-203,97,-36,2,-38
2310,348,477,-129,215,169,46
2311,507,641,-134,465,188,277
2312,26,128,-102,347,324,23
2313,-210,-142,-68,748,1003,-255
2314,10,-54,64,936,791,145
2315,-448,-232,-216,23,-210,233
2316,-803,-264,-539,-812,-296,-516
2317,-377,-114,-263,-614,144,-758
2318,-251,-588,337,1,56,-55
2319,342,-665,1007,142,-371,513
2320,1479,354,1125,-183,-474,291
2321,867,725,142,-393,0,-393
2322,-346,395,-741,-326,306,-632
2323,33,640,-607,-48,137,-185
2324,372,723,-351,263,140,123
2325,90,491,-401,230,297,-67
2326,255,723,-468,148,429,-281
2327,-73,491,-564,228,444,-216
2328,-842,-750,-92,-418,-179,-239
2329,-565,-1460,895,-1430,-787,-643
2330,55,-639,694,-879,-352,-527
2331,-304,167,-471,500,29,471
2332,-1196,-629,-567,292,-469,761
2333,-1664,-1430,-234,-498,-640,142
2334,-1329,-648,-681,-149,-408,259
2335,-403,196,-599,118,-488,606
